name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Boehm, Connor",Fr.,2012-13,F,6-7,28,96,208,0.462,10,35,0.286,41,47,0.872,150,5.357,21,0.750,5,0.179,9,0.321,243,8.679,44
"Brooks, Jvonte",So.,2012-13,F,6-6,20,42,100,0.420,4,10,0.400,52,77,0.675,111,5.550,24,1.200,2,0.100,12,0.600,140,7.000,35
"Carpenter, Tommy",Fr.,2012-13,F,6-7,21,15,33,0.455,1,5,0.200,4,6,0.667,23,1.095,8,0.381,0,-,6,0.286,35,1.667,15
"Crescenzi, Kevin",Fr.,2012-13,G,6-3,27,21,75,0.280,9,40,0.225,7,10,0.700,46,1.704,9,0.333,5,0.185,11,0.407,58,2.148,25
"Gill, Malik",Fr.,2012-13,G,5-9,26,40,126,0.317,13,38,0.342,40,49,0.816,38,1.462,49,1.885,2,0.077,50,1.923,133,5.115,42
"Golden, John",So.,2012-13,F,6-6,28,67,189,0.354,32,103,0.311,44,68,0.647,79,2.821,38,1.357,6,0.214,31,1.107,210,7.500,34
"LaBove, Matt",Sr.,2012-13,C,6-9,25,7,19,0.368,0,0,-,2,5,0.400,19,0.760,2,0.080,2,0.080,0,-,16,0.640,5
"Maldunas, Gabas",So.,2012-13,F,6-9,28,125,266,0.470,0,4,0.000,68,108,0.630,193,6.893,38,1.357,39,1.393,30,1.071,318,11.357,57
"McConnell, Will",So.,2012-13,F,6-6,13,3,5,0.600,2,4,0.500,1,2,0.500,4,0.308,0,-,0,-,0,-,9,0.692,1
"McDonnell, Brtandon",Fr.,2012-13,F,6-8,26,11,28,0.393,3,14,0.214,3,4,0.750,26,1.000,9,0.346,5,0.192,1,0.038,28,1.077,10
"McKearney, Mack",So.,2012-13,G,6-2,17,2,7,0.286,0,3,0.000,4,5,0.800,6,0.353,4,0.235,1,0.059,2,0.118,8,0.471,5
"Melville, Tyler",Jr.,2012-13,G,6-2,27,66,136,0.485,20,48,0.417,51,61,0.836,40,1.481,40,1.481,2,0.074,12,0.444,203,7.519,36
"Mitola, Alex",Fr.,2012-13,G,5-11,28,102,265,0.385,65,166,0.392,46,54,0.852,69,2.464,55,1.964,1,0.036,31,1.107,315,11.250,62
"Rennie, Matt",Fr.,2012-13,F,6-8,16,1,8,0.125,0,0,-,1,3,0.333,12,0.750,0,-,0,-,0,-,3,0.188,2
"Savolainen, Kirill",So.,2012-13,G,6-5,9,0,3,0.000,0,3,0.000,0,0,-,1,0.111,1,0.111,0,-,0,-,0,-,0
