name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Billups, Jalen",So.,2012-13,F,6-6,7,33,54,0.611,0,1,0.000,6,10,0.600,40,5.714,2,0.286,11,1.571,1,0.143,72,10.286,13
"Bumpus, Antonio",Fr.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Byrd, Paul",So.,2012-13,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Faulkner, Ethan",Sr.,2012-13,G,6-1,27,55,162,0.340,21,72,0.292,48,57,0.842,71,2.630,89,3.296,2,0.074,27,1.000,179,6.630,50
"Fleming, Ryan",So.,2012-13,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Flournoy, Jack",---,2012-13,-,-,27,35,93,0.376,19,63,0.302,16,23,0.696,28,1.037,12,0.444,5,0.185,7,0.259,105,3.889,15
"Fuller, Quinnten",Fr.,2012-13,-,-,1,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Jackson, Chad",Jr.,2012-13,G,6-4,27,99,183,0.541,0,6,0.000,75,113,0.664,151,5.593,50,1.852,9,0.333,39,1.444,273,10.111,74
"Johnson, Todd",---,2012-13,-,-,26,23,80,0.288,17,60,0.283,11,18,0.611,35,1.346,29,1.115,0,-,18,0.692,74,2.846,22
"Jolly, Brady",So.,2012-13,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Jones, Eshaunte",Sr.,2012-13,F,6-4,27,134,312,0.429,81,207,0.391,76,106,0.717,104,3.852,56,2.074,2,0.074,20,0.741,425,15.741,43
"McGlothin, Alex",So.,2012-13,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Monaco, Anthony",Fr.,2012-13,-,-,20,12,34,0.353,6,17,0.353,4,4,1.000,32,1.600,8,0.400,1,0.050,4,0.200,34,1.700,12
"Pecora, Bill",---,2012-13,-,-,2,0,2,0.000,0,2,0.000,0,0,-,1,0.500,0,-,0,-,0,-,0,-,0
"Rossi, Justin",---,2012-13,-,-,6,2,8,0.250,2,7,0.286,0,0,-,7,1.167,1,0.167,0,-,1,0.167,6,1.000,2
"Snodgrass, Nate",---,2012-13,-,-,25,25,79,0.316,19,53,0.358,9,11,0.818,30,1.200,32,1.280,1,0.040,9,0.360,78,3.120,17
"Staley, John",---,2012-13,-,-,26,14,29,0.483,0,1,0.000,2,8,0.250,29,1.115,7,0.269,1,0.038,1,0.038,30,1.154,14
"Stanivukovic, Ogi",So.,2012-13,F,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Watson, Ernest",Sr.,2012-13,F,6-7,26,68,183,0.372,12,45,0.267,13,22,0.591,141,5.423,33,1.269,18,0.692,27,1.038,161,6.192,16
"White, Tyler",---,2012-13,-,-,24,53,144,0.368,27,83,0.325,12,15,0.800,40,1.667,21,0.875,2,0.083,11,0.458,145,6.042,26
