name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Blake, Marcus",So.,2012-13,F,6-7,11,0,7,0.000,0,1,0.000,4,6,0.667,8,0.727,2,0.182,0,-,0,-,4,0.364,3
"Blessig, Alexander",Fr.,2012-13,G,6-2,13,4,12,0.333,2,5,0.400,0,1,0.000,8,0.615,4,0.308,0,-,3,0.231,10,0.769,8
"Brown, Sherwood",Sr.,2012-13,G,6-4,37,210,449,0.468,73,194,0.376,81,123,0.659,242,6.541,45,1.216,10,0.270,52,1.405,574,15.514,67
"Comer, Brett",So.,2012-13,G,6-3,37,113,280,0.404,13,50,0.260,56,87,0.644,117,3.162,244,6.595,6,0.162,58,1.568,295,7.973,136
"Cvjeticanin, Filip",So.,2012-13,F,6-9,35,41,145,0.283,28,110,0.255,15,21,0.714,75,2.143,8,0.229,5,0.143,5,0.143,125,3.571,17
"Fieler, Chase",Jr.,2012-13,F,6-8,37,169,300,0.563,34,89,0.382,75,102,0.735,201,5.432,58,1.568,49,1.324,39,1.054,447,12.081,62
"Graf, Dajuan",Fr.,2012-13,G,6-0,37,26,67,0.388,1,6,0.167,33,46,0.717,63,1.703,51,1.378,1,0.027,24,0.649,86,2.324,31
"Hicks, Nate",Jr.,2012-13,F,6-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Jones, Jamail",Jr.,2012-13,G,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Livingston Jr., Leonard",Fr.,2012-13,F,6-10,14,9,15,0.600,0,0,-,4,5,0.800,13,0.929,0,-,2,0.143,2,0.143,22,1.571,4
"McKnight, Eric",So.,2012-13,F,6-9,37,97,161,0.602,0,0,-,46,88,0.523,162,4.378,11,0.297,47,1.270,14,0.378,240,6.486,51
"Murray, Eddie",Sr.,2012-13,F,6-8,36,49,90,0.544,2,12,0.167,36,51,0.706,110,3.056,14,0.389,15,0.417,14,0.389,136,3.778,25
"Thompson, Bernard",So.,2012-13,G,6-3,37,190,406,0.468,54,142,0.380,95,144,0.660,163,4.405,64,1.730,4,0.108,102,2.757,529,14.297,80
"Varidel, Christophe",Jr.,2012-13,G,6-2,37,68,180,0.378,40,113,0.354,52,62,0.839,67,1.811,22,0.595,0,-,18,0.486,228,6.162,57
