name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bersch, Mike",Sr.,2012-13,F,6-6,26,37,113,0.327,28,91,0.308,1,2,0.500,60,2.308,20,0.769,1,0.038,9,0.346,103,3.962,20
"Borucki, Jordan",Sr.,2012-13,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Carroll, Austin",So.,2012-13,G,6-3,23,16,62,0.258,13,48,0.271,3,7,0.429,38,1.652,15,0.652,1,0.043,5,0.217,48,2.087,23
"Dooley, Billy",Fr.,2012-13,C,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Elcano, Zach",Fr.,2012-13,C,6-11,10,2,4,0.500,0,0,-,1,2,0.500,3,0.300,0,-,2,0.200,0,-,5,0.500,0
"Fisher, Daniel",Sr.,2012-13,F,6-7,12,10,22,0.455,0,0,-,2,4,0.500,14,1.167,6,0.500,1,0.083,1,0.083,22,1.833,5
"Flood, Jr., Warren",Sr.,2012-13,G,6-2,4,0,3,0.000,0,0,-,0,0,-,2,0.500,0,-,0,-,0,-,0,-,1
"Gardner, Darius",So.,2012-13,G,5-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Jolivette, Blake",Sr.,2012-13,G,5-11,20,55,148,0.372,8,22,0.364,14,18,0.778,48,2.400,35,1.750,0,-,12,0.600,132,6.600,34
"Kager, Kyle",So.,2012-13,F,6-8,19,9,28,0.321,5,10,0.500,1,3,0.333,35,1.842,9,0.474,3,0.158,0,-,24,1.263,11
"Lumpkins, Stephen",Sr.,2012-13,F,6-8,30,145,309,0.469,0,3,0.000,136,194,0.701,281,9.367,45,1.500,31,1.033,17,0.567,426,14.200,72
"Munoz, Daniel",Sr.,2012-13,G,6-1,30,103,287,0.359,32,107,0.299,71,82,0.866,72,2.400,107,3.567,2,0.067,17,0.567,309,10.300,78
"Reed, Jesse",Fr.,2012-13,G,6-5,28,34,94,0.362,15,52,0.288,21,35,0.600,51,1.821,10,0.357,2,0.071,11,0.393,104,3.714,13
"Schoof, John",So.,2012-13,G,6-5,30,91,202,0.450,70,138,0.507,36,39,0.923,77,2.567,75,2.500,2,0.067,12,0.400,288,9.600,55
"Vasic, Marko",Fr.,2012-13,G,6-5,16,15,37,0.405,6,18,0.333,5,7,0.714,20,1.250,4,0.250,1,0.063,1,0.063,41,2.563,5
"Wroblicky, Tony",Jr.,2012-13,F,6-10,30,99,182,0.544,0,0,-,35,67,0.522,184,6.133,22,0.733,29,0.967,16,0.533,233,7.767,41
