name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Adams, Dionte",Fr.,2012-13,F,6-7,18,9,23,0.391,0,0,-,3,6,0.500,21,1.167,1,0.056,3,0.167,4,0.222,21,1.167,1
"Austin, Aaron",Sr.,2012-13,G,6-3,17,23,73,0.315,5,15,0.333,16,35,0.457,40,2.353,33,1.941,6,0.353,11,0.647,67,3.941,32
"Brown, Ke'Ron",Fr.,2012-13,G,6-3,31,56,164,0.341,10,54,0.185,55,89,0.618,134,4.323,34,1.097,9,0.290,53,1.710,177,5.710,61
"Bruce, David",Jr.,2012-13,C,6-10,8,30,62,0.484,0,0,-,13,20,0.650,47,5.875,0,-,4,0.500,1,0.125,73,9.125,20
"Dunning, Wesley",Sr.,2012-13,G,6-7,28,27,61,0.443,7,17,0.412,13,19,0.684,84,3.000,8,0.286,11,0.393,9,0.321,74,2.643,22
"Jackson, Miles",Fr.,2012-13,G,6-5,3,1,1,1.000,0,0,-,1,2,0.500,2,0.667,1,0.333,0,-,1,0.333,3,1.000,0
"Maxwell, Du'Vaughn",Jr.,2012-13,F,6-7,31,126,256,0.492,0,3,0.000,69,126,0.548,223,7.194,25,0.806,77,2.484,32,1.032,321,10.355,65
"McClenny, Travis",Jr.,2012-13,G,5-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Meikle, Dwight",Fr.,2012-13,G,6-8,31,68,151,0.450,11,41,0.268,33,43,0.767,139,4.484,24,0.774,13,0.419,16,0.516,180,5.806,69
"Mercado, Ramon",Jr.,2012-13,G,6-4,31,81,243,0.333,45,166,0.271,37,49,0.755,98,3.161,30,0.968,8,0.258,23,0.742,244,7.871,48
"Okoroba, Emmanuel",So.,2012-13,C,6-8,31,90,204,0.441,0,0,-,76,115,0.661,159,5.129,8,0.258,15,0.484,13,0.419,256,8.258,51
"Powers, Deron",Fr.,2012-13,G,5-11,31,117,309,0.379,24,86,0.279,111,133,0.835,85,2.742,144,4.645,1,0.032,41,1.323,369,11.903,108
"Price, Reggie",Fr.,2012-13,G,6-3,20,8,31,0.258,3,14,0.214,0,2,0.000,19,0.950,3,0.150,0,-,4,0.200,19,0.950,6
"Sall, Oumar",Fr.,2012-13,C,6-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Williams, Jasper",Sr.,2012-13,G,6-2,23,42,153,0.275,30,117,0.256,18,29,0.621,53,2.304,41,1.783,1,0.043,23,1.000,132,5.739,38
