name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bohannon, John",Jr.,2012-13,C,6-10,29,110,191,0.576,3,8,0.375,74,114,0.649,184,6.345,41,1.414,50,1.724,20,0.690,297,10.241,54
"Cooper, C.J.",So.,2012-13,G,6-0,32,51,126,0.405,35,91,0.385,26,35,0.743,25,0.781,32,1.000,0,-,8,0.250,163,5.094,26
"Howard, Twymond",Fr.,2012-13,F,6-6,12,5,21,0.238,0,2,0.000,6,11,0.545,13,1.083,2,0.167,1,0.083,2,0.167,16,1.333,1
"Lang, Cedrick",So.,2012-13,F,6-9,32,68,118,0.576,0,0,-,46,85,0.541,171,5.344,13,0.406,12,0.375,12,0.375,182,5.688,33
"Moore, Mckenzie",So.,2012-13,G,6-6,25,74,163,0.454,20,57,0.351,48,66,0.727,130,5.200,51,2.040,20,0.800,34,1.360,216,8.640,57
"Moore, Malcolm",Sr.,2012-13,F,6-7,14,6,12,0.500,0,2,0.000,8,10,0.800,12,0.857,1,0.071,1,0.071,1,0.071,20,1.429,7
"Ragland, Jalen",So.,2012-13,G,6-6,24,28,95,0.295,18,64,0.281,18,20,0.900,21,0.875,9,0.375,2,0.083,2,0.083,92,3.833,4
"Streeter, Jacques",Sr.,2012-13,G,6-0,32,76,189,0.402,41,104,0.394,59,77,0.766,64,2.000,171,5.344,1,0.031,28,0.875,252,7.875,55
"Tafoya, Tyler",Sr.,2012-13,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Tucker, Konner",Sr.,2012-13,G,6-4,25,73,187,0.390,50,126,0.397,57,62,0.919,42,1.680,36,1.440,0,-,9,0.360,253,10.120,42
"Vint, Hooper",Fr.,2012-13,C,6-10,12,9,15,0.600,1,2,0.500,0,2,0.000,9,0.750,0,-,5,0.417,1,0.083,19,1.583,4
"Washburn, Chris",Fr.,2012-13,F,6-8,32,46,97,0.474,0,1,0.000,48,97,0.495,92,2.875,18,0.563,15,0.469,26,0.813,140,4.375,47
"Washburn, Julian",So.,2012-13,F,6-7,32,160,357,0.448,9,47,0.191,63,90,0.700,134,4.188,54,1.688,11,0.344,28,0.875,392,12.250,59
"Willms, Matt",Fr.,2012-13,C,7-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
