name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Billings, Stetson",Fr.,2012-13,F,6-5,31,10,41,0.244,2,9,0.222,11,17,0.647,23,0.742,7,0.226,2,0.065,6,0.194,33,1.065,16
"Crass, Ted",Sr.,2012-13,G,5-10,16,3,8,0.375,1,5,0.200,0,2,0.000,3,0.188,0,-,0,-,1,0.063,7,0.438,1
"Dillard, Ben",So.,2012-13,G,6-2,32,60,157,0.382,23,54,0.426,63,79,0.797,50,1.563,24,0.750,0,-,16,0.500,206,6.438,31
"Evans, Mike",Jr.,2012-13,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Gillon, John",Fr.,2012-13,G,6-0,27,80,190,0.421,37,94,0.394,89,109,0.817,65,2.407,64,2.370,1,0.037,19,0.704,286,10.593,62
"Hagins, Josh",Fr.,2012-13,G,6-1,31,89,197,0.452,27,80,0.338,47,61,0.770,83,2.677,96,3.097,5,0.161,38,1.226,252,8.129,61
"Isler, Leroy",Jr.,2012-13,F,6-5,32,82,197,0.416,15,48,0.313,59,83,0.711,104,3.250,30,0.938,3,0.094,43,1.344,238,7.438,62
"Isom, Mareik",Fr.,2012-13,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Javes, Michael",So.,2012-13,F,6-10,32,77,192,0.401,0,1,0.000,37,105,0.352,125,3.906,15,0.469,37,1.156,8,0.250,191,5.969,47
"Leeper, Gus",So.,2012-13,F,6-10,22,21,40,0.525,0,0,-,22,27,0.815,47,2.136,3,0.136,7,0.318,0,-,64,2.909,17
"Lockhart, Taggart",So.,2012-13,F,6-4,25,42,104,0.404,14,44,0.318,29,43,0.674,68,2.720,32,1.280,2,0.080,18,0.720,127,5.080,23
"Neighbour, Will",Jr.,2012-13,F,6-10,32,125,283,0.442,21,71,0.296,70,102,0.686,225,7.031,44,1.375,32,1.000,39,1.219,341,10.656,92
"Osse, Kemy",Fr.,2012-13,G,6-1,32,47,135,0.348,20,66,0.303,35,45,0.778,66,2.063,23,0.719,2,0.063,17,0.531,149,4.656,22
"Poulter, Andrew",Fr.,2012-13,C,6-11,1,0,1,0.000,0,0,-,0,0,-,2,2.000,0,-,0,-,0,-,0,-,0
"Washington, Jalen",So.,2012-13,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"White, James",Fr.,2012-13,F,6-8,32,95,190,0.500,1,8,0.125,39,68,0.574,116,3.625,34,1.063,30,0.938,10,0.313,230,7.188,46
"Wilmath, Casey",Fr.,2012-13,G,6-2,2,1,1,1.000,1,1,1.000,0,0,-,0,-,0,-,0,-,0,-,3,1.500,3
