name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Armstead, Arik",Fr.,2012-13,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Artis, Dominic",Fr.,2012-13,G,6-1,28,84,226,0.372,34,95,0.358,36,53,0.679,61,2.179,90,3.214,7,0.250,43,1.536,238,8.500,68
"Baker, Coleton",Jr.,2012-13,G,6-3,11,1,4,0.250,1,2,0.500,1,2,0.500,1,0.091,1,0.091,0,-,2,0.182,4,0.364,1
"Carter, Ben",Fr.,2012-13,F,6-8,37,27,70,0.386,0,0,-,35,42,0.833,85,2.297,20,0.541,13,0.351,20,0.541,89,2.405,21
"Dotson, Damyean",Fr.,2012-13,G,6-5,37,163,371,0.439,47,143,0.329,47,65,0.723,130,3.514,33,0.892,5,0.135,34,0.919,420,11.351,51
"Emory, Carlos",Sr.,2012-13,F,6-7,37,149,321,0.464,30,94,0.319,82,113,0.726,162,4.378,38,1.027,11,0.297,28,0.757,410,11.081,74
"Kazemi, Arsalan",Sr.,2012-13,F,6-7,35,113,190,0.595,0,1,0.000,102,151,0.675,350,10.000,48,1.371,23,0.657,71,2.029,328,9.371,52
"Kuemper, Austin",So.,2012-13,C,6-9,9,8,14,0.571,1,1,1.000,5,6,0.833,6,0.667,1,0.111,2,0.222,0,-,22,2.444,1
"Loyd, Johnathan",Jr.,2012-13,G,5-9,37,61,166,0.367,22,71,0.310,42,63,0.667,58,1.568,107,2.892,5,0.135,51,1.378,186,5.027,71
"Lucenti, Nicholas",Jr.,2012-13,G,6-3,8,2,5,0.400,0,3,0.000,0,0,-,2,0.250,2,0.250,0,-,1,0.125,4,0.500,0
"Moore, Willie",Fr.,2012-13,G,6-3,26,17,44,0.386,3,17,0.176,16,23,0.696,17,0.654,14,0.538,0,-,11,0.423,53,2.038,24
"Richardson III, Fred",Fr.,2012-13,G,6-4,10,8,17,0.471,3,8,0.375,5,7,0.714,8,0.800,1,0.100,0,-,1,0.100,24,2.400,2
"Singler, E.J.",Sr.,2012-13,F,6-6,37,141,343,0.411,51,142,0.359,99,126,0.786,181,4.892,105,2.838,11,0.297,34,0.919,432,11.676,92
"Waverly, Austin",Jr.,2012-13,C,6-11,35,44,98,0.449,0,0,-,21,38,0.553,94,2.686,7,0.200,29,0.829,13,0.371,109,3.114,34
"Woods, Tony",Sr.,2012-13,C,6-10,37,126,241,0.523,0,0,-,79,120,0.658,130,3.514,17,0.459,40,1.081,5,0.135,331,8.946,59
