name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Armstead, Malcolm",Sr.,2012-13,G,6-0,39,147,373,0.394,61,177,0.345,59,74,0.797,150,3.846,157,4.026,2,0.051,76,1.949,414,10.615,89
"Baker, Ron",Fr.,2012-13,G,6-3,18,45,113,0.398,30,84,0.357,37,45,0.822,58,3.222,32,1.778,5,0.278,14,0.778,157,8.722,23
"Bush, Zach",Fr.,2012-13,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Coleby, Kadeem",Sr.,2012-13,C,6-9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Cotton, Tekele",So.,2012-13,G,6-2,39,92,209,0.440,24,66,0.364,44,82,0.537,153,3.923,67,1.718,6,0.154,40,1.026,252,6.462,44
"Early, Cleanthony",Jr.,2012-13,F,6-8,39,184,404,0.455,47,148,0.318,129,163,0.791,212,5.436,23,0.590,35,0.897,29,0.744,544,13.949,61
"Green, Derail",Fr.,2012-13,F,6-7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hall, Carl",Sr.,2012-13,F,6-8,32,145,267,0.543,0,2,0.000,113,167,0.677,218,6.813,22,0.688,55,1.719,16,0.500,403,12.594,43
"Lufile, Chadrack",Jr.,2012-13,F,6-9,30,20,35,0.571,0,0,-,8,20,0.400,53,1.767,9,0.300,8,0.267,5,0.167,48,1.600,12
"Orukpe, Ehimen",Sr.,2012-13,C,7-0,36,39,83,0.470,0,0,-,17,44,0.386,157,4.361,8,0.222,56,1.556,11,0.306,95,2.639,46
"VanVleet, Fred",Fr.,2012-13,G,5-11,39,59,153,0.386,20,49,0.408,29,40,0.725,72,1.846,89,2.282,2,0.051,35,0.897,167,4.282,46
"Wessel, Evan",So.,2012-13,G,6-5,8,16,33,0.485,11,24,0.458,1,1,1.000,14,1.750,15,1.875,1,0.125,2,0.250,44,5.500,5
"White, Jake",So.,2012-13,F,6-8,37,51,109,0.468,3,27,0.111,27,37,0.730,107,2.892,10,0.270,0,-,7,0.189,132,3.568,28
"Wiggins, Nick",Jr.,2012-13,G,6-6,36,59,135,0.437,31,74,0.419,27,37,0.730,63,1.750,11,0.306,6,0.167,10,0.278,176,4.889,21
"Williams, Demetric",Sr.,2012-13,G,6-2,39,97,252,0.385,32,114,0.281,62,81,0.765,98,2.513,87,2.231,1,0.026,44,1.128,288,7.385,63
