name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Brown, Kris",Sr.,2012-13,G,6-3,33,57,133,0.429,15,44,0.341,22,42,0.524,74,2.242,37,1.121,7,0.212,20,0.606,151,4.576,41
"Estimè, Zieyik",Jr.,2012-13,G,6-6,20,14,44,0.318,13,38,0.342,2,2,1.000,8,0.400,1,0.050,0,-,1,0.050,43,2.150,3
"Fuentes, Jamel",Jr.,2012-13,G,6-3,30,48,151,0.318,1,4,0.250,49,87,0.563,108,3.600,147,4.900,2,0.067,54,1.800,146,4.867,91
"Gaston, Rashid",Fr.,2012-13,F,6-8,30,102,182,0.560,0,0,-,44,86,0.512,189,6.300,12,0.400,21,0.700,10,0.333,248,8.267,46
"Goode, Brandon",Jr.,2012-13,C,7-0,33,99,169,0.586,0,1,0.000,57,91,0.626,175,5.303,7,0.212,66,2.000,14,0.424,255,7.727,42
"Graham, Winston",Jr.,2012-13,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hawkins, Malcolm",Jr.,2012-13,G,6-5,33,118,320,0.369,38,125,0.304,105,156,0.673,95,2.879,37,1.121,10,0.303,38,1.152,379,11.485,82
"Johnson, Rob",Sr.,2012-13,F,6-8,33,111,301,0.369,23,85,0.271,71,103,0.689,168,5.091,59,1.788,10,0.303,34,1.030,316,9.576,61
"Lila-St. Rose, Kievyn",Jr.,2012-13,G,6-6,25,22,73,0.301,6,26,0.231,7,13,0.538,39,1.560,7,0.280,1,0.040,2,0.080,57,2.280,17
"Mallory, Steven",So.,2012-13,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Maye, Riley",Jr.,2012-13,F,6-8,14,8,19,0.421,0,1,0.000,3,6,0.500,10,0.714,0,-,4,0.286,1,0.071,19,1.357,6
"Phelps, Marese",Jr.,2012-13,G,6-1,21,24,75,0.320,9,31,0.290,8,11,0.727,12,0.571,27,1.286,1,0.048,14,0.667,65,3.095,30
"Pugh, Quasim",Sr.,2012-13,G,6-0,5,2,6,0.333,0,2,0.000,0,0,-,6,1.200,0,-,0,-,0,-,4,0.800,2
"Rogers, A.J.",Sr.,2012-13,F,6-7,28,12,30,0.400,0,0,-,9,16,0.563,40,1.429,4,0.143,10,0.357,12,0.429,33,1.179,9
"Vinogradovas, Paulius",So.,2012-13,C,7-1,8,2,4,0.500,0,0,-,1,2,0.500,7,0.875,0,-,1,0.125,1,0.125,5,0.625,1
"Weathers, Jordan",Jr.,2012-13,G,6-5,22,7,27,0.259,2,12,0.167,8,12,0.667,18,0.818,1,0.045,0,-,7,0.318,24,1.091,6
"Williams, Pendarvis",Jr.,2012-13,G,6-6,31,143,316,0.453,65,160,0.406,92,113,0.814,139,4.484,53,1.710,18,0.581,34,1.097,443,14.290,38
