name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Abron, Mcdarion",Fr.,2012-13,C,6-11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Baker, Marquiz",Sr.,2012-13,G,6-2,23,115,336,0.342,56,198,0.283,85,114,0.746,86,3.739,39,1.696,5,0.217,33,1.435,371,16.130,55
"Birdie, Terrance",Fr.,2012-13,G,6-0,17,11,31,0.355,3,13,0.231,4,10,0.400,9,0.529,8,0.471,2,0.118,4,0.235,29,1.706,8
"Evans, Anthony",Jr.,2012-13,G,6-1,32,64,200,0.320,28,108,0.259,16,24,0.667,66,2.063,43,1.344,0,-,34,1.063,172,5.375,42
"Francis, Ian",Sr.,2012-13,F,6-8,30,52,120,0.433,0,2,0.000,28,55,0.509,154,5.133,20,0.667,19,0.633,33,1.100,132,4.400,36
"Hampton, Devonte",Fr.,2012-13,F,6-2,25,49,121,0.405,16,40,0.400,20,35,0.571,71,2.840,21,0.840,6,0.240,22,0.880,134,5.360,26
"Hester, Jamaal",Fr.,2012-13,F,6-8,29,13,27,0.481,0,0,-,6,13,0.462,42,1.448,4,0.138,7,0.241,1,0.034,32,1.103,10
"Hunt, Tyrel",Fr.,2012-13,G,6-6,14,24,52,0.462,0,1,0.000,9,21,0.429,28,2.000,10,0.714,6,0.429,6,0.429,57,4.071,15
"Johnson, Larry",Fr.,2012-13,G,6-1,1,1,1,1.000,0,0,-,0,0,-,0,-,1,1.000,0,-,0,-,2,2.000,0
"Luckett, Leantwan",So.,2012-13,G,6-5,34,158,421,0.375,13,70,0.186,125,193,0.648,136,4.000,80,2.353,8,0.235,34,1.000,454,13.353,97
"Myles, Marius",Jr.,2012-13,F,6-6,23,7,17,0.412,0,0,-,2,6,0.333,25,1.087,2,0.087,1,0.043,1,0.043,16,0.696,6
"Nicholas, Josh",Jr.,2012-13,F,7-0,33,41,81,0.506,0,1,0.000,23,41,0.561,125,3.788,6,0.182,35,1.061,7,0.212,105,3.182,26
"Nieves, Anthony",Sr.,2012-13,C,6-4,34,132,350,0.377,48,127,0.378,83,126,0.659,112,3.294,58,1.706,8,0.235,26,0.765,395,11.618,114
"Nwosuh, Clint",Fr.,2012-13,G,6-2,9,1,4,0.250,1,1,1.000,2,4,0.500,3,0.333,3,0.333,0,-,0,-,5,0.556,3
"Oakley, Twann",Sr.,2012-13,G,6-5,1,0,0,-,0,0,-,4,6,0.667,7,7.000,0,-,2,2.000,1,1.000,4,4.000,2
"Raquil, Stephane",Jr.,2012-13,F,6-10,32,20,40,0.500,0,0,-,2,7,0.286,49,1.531,4,0.125,8,0.250,7,0.219,42,1.313,18
"Sanders, Martrevious",Sr.,2012-13,C,5-11,6,2,9,0.222,0,1,0.000,0,0,-,5,0.833,3,0.500,0,-,1,0.167,4,0.667,6
"Starks, Michael",Sr.,2012-13,F,6-8,32,36,78,0.462,0,0,-,29,50,0.580,107,3.344,6,0.188,23,0.719,11,0.344,101,3.156,27
