name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Akerland, Glenn",Jr.,2012-13,F,6-6,3,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Aska, Jeremiah",---,2012-13,-,-,7,0,0,-,0,0,-,0,1,0.000,2,0.286,0,-,0,-,0,-,0,-,1
"Baker, Ryan",Sr.,2012-13,G,6-5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Burrell, Antoine",---,2012-13,-,-,4,0,0,-,0,0,-,0,1,0.000,1,0.250,0,-,0,-,0,-,0,-,0
"Clarke, Dustin",So.,2012-13,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Cole, Wes",So.,2012-13,G,6-0,31,66,196,0.337,51,145,0.352,12,17,0.706,51,1.645,27,0.871,1,0.032,15,0.484,195,6.290,35
"Cooper, Evan",---,2012-13,-,-,30,71,177,0.401,32,86,0.372,61,84,0.726,65,2.167,53,1.767,1,0.033,44,1.467,235,7.833,51
"Dyson, Taylor",---,2012-13,-,-,14,21,55,0.382,9,33,0.273,4,4,1.000,13,0.929,6,0.429,1,0.071,5,0.357,55,3.929,4
"Faulk, Oren",Jr.,2012-13,F,6-7,30,12,39,0.308,0,0,-,20,30,0.667,29,0.967,11,0.367,10,0.333,10,0.333,44,1.467,20
"Moore, Yolonzo",So.,2012-13,G,6-2,5,18,32,0.563,7,14,0.500,27,32,0.844,24,4.800,17,3.400,0,-,9,1.800,70,14.000,9
"Moore, Yolonzo",Fr.,2012-13,-,-,26,71,189,0.376,33,98,0.337,40,58,0.690,90,3.462,63,2.423,0,-,32,1.231,215,8.269,59
"Nwakamma, Mark",So.,2012-13,F,6-6,31,178,375,0.475,17,52,0.327,82,133,0.617,170,5.484,57,1.839,21,0.677,44,1.419,455,14.677,101
"O'Neill, Ben",Jr.,2012-13,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Peterson, John",---,2012-13,F,-,31,44,109,0.404,29,79,0.367,24,27,0.889,69,2.226,28,0.903,3,0.097,12,0.387,141,4.548,20
"Schneck, Jamie",So.,2012-13,C,6-8,30,40,82,0.488,0,0,-,12,26,0.462,61,2.033,15,0.500,5,0.167,9,0.300,92,3.067,24
"Sikma, Nate",So.,2012-13,F,6-6,30,79,220,0.359,44,149,0.295,32,42,0.762,144,4.800,65,2.167,16,0.533,35,1.167,234,7.800,66
"U'u, Parker",---,2012-13,-,-,29,13,45,0.289,10,35,0.286,5,6,0.833,31,1.069,6,0.207,0,-,10,0.345,41,1.414,22
"Wroe, Corban",So.,2012-13,G,6-1,31,32,59,0.542,3,12,0.250,19,24,0.792,65,2.097,34,1.097,3,0.097,28,0.903,86,2.774,20
