name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Berry, Elliott",Jr.,2010-11,F,6-7,31,81,183,0.443,3,15,0.200,18,32,0.563,106,3.419,12,0.387,9,0.290,11,0.355,183,5.903,43
"Borum, Javon",Sr.,2010-11,G,5-11,31,129,349,0.370,70,187,0.374,75,92,0.815,81,2.613,87,2.806,3,0.097,35,1.129,403,13.000,61
"Bradshaw, Kevin",Jr.,2010-11,F,6-8,31,91,194,0.469,0,1,0.000,54,96,0.563,162,5.226,17,0.548,16,0.516,19,0.613,236,7.613,50
"Brown, Tyquan",Jr.,2010-11,F,6-7,30,39,77,0.506,0,0,-,14,37,0.378,121,4.033,13,0.433,17,0.567,18,0.600,92,3.067,33
"Chavarria, David",Jr.,2010-11,F,6-7,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Cowlah, Daymond",Fr.,2010-11,G,6-0,30,41,94,0.436,13,31,0.419,22,27,0.815,44,1.467,55,1.833,4,0.133,24,0.800,117,3.900,34
"Gaines, Harrison",Jr.,2010-11,G,6-0,15,13,36,0.361,2,9,0.222,7,13,0.538,16,1.067,11,0.733,1,0.067,3,0.200,35,2.333,9
"Martin, Phil",Jr.,2010-11,G,6-4,30,162,342,0.474,26,73,0.356,77,90,0.856,150,5.000,39,1.300,10,0.333,19,0.633,427,14.233,73
"Nitoto, Kareem",Jr.,2010-11,G,6-1,29,85,217,0.392,35,99,0.354,78,102,0.765,94,3.241,105,3.621,7,0.241,23,0.793,283,9.759,72
"Saharan, Andy",So.,2010-11,G,6-5,14,5,23,0.217,4,16,0.250,0,1,0.000,5,0.357,1,0.071,0,-,0,-,14,1.000,2
"Shearry, Bj",Jr.,2010-11,F,6-7,31,72,166,0.434,0,1,0.000,45,76,0.592,157,5.065,28,0.903,48,1.548,28,0.903,189,6.097,39
"Swanson, Derrell",Fr.,2010-11,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Taylor, Delonte",Jr.,2010-11,G,6-5,28,27,75,0.360,8,32,0.250,3,10,0.300,50,1.786,6,0.214,4,0.143,3,0.107,65,2.321,9
"Walker, Andre",---,2010-11,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
