name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Beaman, Tramar",Jr.,2010-11,G,6-1,22,4,21,0.190,2,11,0.182,3,4,0.750,9,0.409,5,0.227,1,0.045,5,0.227,13,0.591,5
"Best, David",So.,2010-11,F,6-8,20,34,63,0.540,0,0,-,5,20,0.250,82,4.100,2,0.100,24,1.200,8,0.400,73,3.650,29
"Chapman, Emanuel",Fr.,2010-11,G,6-1,25,16,43,0.372,3,9,0.333,21,34,0.618,41,1.640,58,2.320,3,0.120,24,0.960,56,2.240,31
"Chasten, Nick",Jr.,2010-11,F,6-7,30,150,288,0.521,24,79,0.304,27,44,0.614,214,7.133,19,0.633,18,0.600,35,1.167,351,11.700,63
"Clement, Landon",Jr.,2010-11,G,6-2,30,183,424,0.432,109,268,0.407,86,107,0.804,112,3.733,32,1.067,1,0.033,34,1.133,561,18.700,43
"Extra, Player",---,2010-11,C,4-0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Fitzgerald, Marvin",So.,2010-11,F,6-5,20,19,49,0.388,1,11,0.091,6,10,0.600,49,2.450,10,0.500,3,0.150,8,0.400,45,2.250,15
"Glasker, Michael",Sr.,2010-11,G,5-7,22,3,9,0.333,1,3,0.333,7,12,0.583,4,0.182,29,1.318,0,-,5,0.227,14,0.636,18
"Graham, Marcus",So.,2010-11,G,6-5,5,2,4,0.500,1,1,1.000,1,4,0.250,3,0.600,2,0.400,0,-,1,0.200,6,1.200,1
"Hobbs, Tim",Fr.,2010-11,F,6-6,6,3,3,1.000,0,0,-,1,2,0.500,4,0.667,0,-,2,0.333,1,0.167,7,1.167,5
"Ingram, Jeremy",Fr.,2010-11,G,6-3,21,27,66,0.409,6,28,0.214,29,38,0.763,23,1.095,13,0.619,1,0.048,7,0.333,89,4.238,13
"Leemow, Justin",Jr.,2010-11,G,6-1,30,51,142,0.359,3,23,0.130,19,34,0.559,55,1.833,118,3.933,4,0.133,56,1.867,124,4.133,70
"Manns, Dijon",So.,2010-11,F,6-8,29,42,80,0.525,0,0,-,15,26,0.577,77,2.655,7,0.241,18,0.621,6,0.207,99,3.414,42
"Nicely, Jonathan",Jr.,2010-11,G,6-4,27,12,25,0.480,0,1,0.000,3,4,0.750,30,1.111,2,0.074,5,0.185,5,0.185,27,1.000,8
"O'Neal, Tracy",Jr.,2010-11,F,6-8,20,9,21,0.429,0,0,-,4,9,0.444,35,1.750,2,0.100,9,0.450,2,0.100,22,1.100,12
"Sims, Dwayne",Sr.,2010-11,G,6-6,24,7,22,0.318,5,16,0.313,2,3,0.667,13,0.542,0,-,2,0.083,4,0.167,21,0.875,1
"Sutton, Dominique",Sr.,2010-11,G,6-5,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Taylor, P.J.",Sr.,2010-11,G,6-0,18,0,2,0.000,0,0,-,3,5,0.600,3,0.167,1,0.056,0,-,3,0.167,3,0.167,4
"Wilkerson, C.J.",Sr.,2010-11,G,6-3,29,160,344,0.465,44,112,0.393,187,251,0.745,98,3.379,53,1.828,2,0.069,30,1.034,551,19.000,94
"Wynn, Jr., Mike",Fr.,2010-11,G,5-11,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
