name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Agard, Latiq",Jr.,2010-11,F,6-5,1,0,0,-,0,0,-,2,2,1.000,0,-,0,-,0,-,0,-,2,2.000,1
"Bougher, Frankie",Fr.,2010-11,G,6-5,18,21,43,0.488,15,25,0.600,2,2,1.000,18,1.000,4,0.222,2,0.111,3,0.167,59,3.278,12
"Bynum, DeAndre",Jr.,2010-11,F,6-5,20,19,48,0.396,5,16,0.313,10,28,0.357,29,1.450,12,0.600,1,0.050,4,0.200,53,2.650,11
"Bynum, Jeremy",Sr.,2010-11,G,6-3,30,105,267,0.393,62,157,0.395,38,52,0.731,88,2.933,44,1.467,7,0.233,16,0.533,310,10.333,41
"Cook, Nick",Fr.,2010-11,F,6-6,26,23,54,0.426,0,0,-,15,43,0.349,61,2.346,7,0.269,12,0.462,11,0.423,61,2.346,13
"Cornelius, Jordan",Fr.,2010-11,C,6-9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Frick, Garrett",Fr.,2010-11,F,6-6,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Gray, LeVentrice",Jr.,2010-11,F,6-6,30,24,48,0.500,0,1,0.000,26,36,0.722,53,1.767,6,0.200,9,0.300,4,0.133,74,2.467,11
"Hall, Stephen",Jr.,2010-11,F,6-5,30,137,281,0.488,1,10,0.100,58,86,0.674,149,4.967,34,1.133,23,0.767,19,0.633,333,11.100,71
"Jenkins, Brice",Fr.,2010-11,G,6-3,29,20,60,0.333,9,25,0.360,10,18,0.556,40,1.379,18,0.621,2,0.069,14,0.483,59,2.034,16
"Merit, Jonathan",So.,2010-11,G,6-1,2,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,1,0.500,0,-,1
"Miller, B.J.",Jr.,2010-11,G,6-0,30,60,164,0.366,43,114,0.377,22,31,0.710,30,1.000,49,1.633,2,0.067,15,0.500,185,6.167,56
"Murphy, Nick",Sr.,2010-11,G,6-3,28,152,327,0.465,18,49,0.367,111,149,0.745,167,5.964,70,2.500,9,0.321,54,1.929,433,15.464,74
"Shellman, Dominique",Jr.,2010-11,G,6-1,16,21,70,0.300,4,17,0.235,19,31,0.613,30,1.875,70,4.375,1,0.063,11,0.688,65,4.063,45
"Thurston, Sean",Sr.,2010-11,F,6-7,26,22,49,0.449,0,1,0.000,11,22,0.500,94,3.615,9,0.346,34,1.308,17,0.654,55,2.115,36
"Williams, Brian",Fr.,2010-11,G,6-1,30,52,135,0.385,17,58,0.293,18,27,0.667,35,1.167,45,1.500,4,0.133,21,0.700,139,4.633,36
