name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bamforth, Scott",So.,2010-11,G,6-2,31,117,252,0.464,78,160,0.488,66,77,0.857,64,2.065,88,2.839,2,0.065,17,0.548,378,12.194,55
"Bullinger, Kyle",Jr.,2010-11,F,6-6,32,117,262,0.447,54,126,0.429,71,103,0.689,201,6.281,63,1.969,3,0.094,25,0.781,359,11.219,54
"Davis, Blake",Fr.,2010-11,F,6-6,14,1,9,0.111,1,7,0.143,0,1,0.000,6,0.429,4,0.286,0,-,1,0.071,3,0.214,1
"Fulton, Byron",Fr.,2010-11,F,6-7,32,87,196,0.444,24,50,0.480,27,38,0.711,112,3.500,19,0.594,5,0.156,7,0.219,225,7.031,30
"Hajek, James",Fr.,2010-11,C,6-10,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hughey, Lindsey",Sr.,2010-11,G,6-3,32,134,316,0.424,50,132,0.379,80,107,0.748,166,5.188,81,2.531,4,0.125,44,1.375,398,12.438,88
"Lillard, Damian",Jr.,2010-11,G,6-2,9,49,112,0.438,19,55,0.345,60,70,0.857,38,4.222,33,3.667,2,0.222,14,1.556,177,19.667,28
"Mahoney, Darin",Jr.,2010-11,F,6-8,31,45,100,0.450,0,5,0.000,34,44,0.773,160,5.161,26,0.839,34,1.097,35,1.129,124,4.000,32
"Morris, Trevor",Sr.,2010-11,C,6-9,32,121,222,0.545,0,2,0.000,73,99,0.737,137,4.281,25,0.781,32,1.000,11,0.344,315,9.844,51
"Noble, Josh",Sr.,2010-11,G,6-2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Otis, Frank",---,2010-11,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Porter, B.J.",So.,2010-11,F,6-3,18,17,39,0.436,11,29,0.379,3,7,0.429,12,0.667,8,0.444,3,0.167,2,0.111,48,2.667,14
"Richardson, Jordan",Fr.,2010-11,G,6-1,32,29,106,0.274,19,57,0.333,25,27,0.926,43,1.344,49,1.531,0,-,15,0.469,102,3.188,34
"Tresnak, Kyle",Fr.,2010-11,C,6-10,32,49,93,0.527,0,0,-,16,29,0.552,69,2.156,5,0.156,6,0.188,6,0.188,114,3.563,19
