name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Donahue, Will",Jr.,2010-11,C,6-8,30,84,185,0.454,1,4,0.250,83,123,0.675,268,8.933,44,1.467,10,0.333,18,0.600,252,8.400,61
"Eisenhardt, Ben",Fr.,2010-11,F,6-10,18,3,12,0.250,1,7,0.143,4,7,0.571,8,0.444,2,0.111,3,0.167,1,0.056,11,0.611,0
"Eversley, Chris",---,2010-11,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Fermin, Amaurys",---,2010-11,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hanson, David",Jr.,2010-11,F,6-5,30,165,402,0.410,73,202,0.361,52,83,0.627,184,6.133,55,1.833,8,0.267,30,1.000,455,15.167,37
"Johnson, Jamal",Fr.,2010-11,G,6-0,30,22,60,0.367,12,35,0.343,18,28,0.643,19,0.633,30,1.000,2,0.067,16,0.533,74,2.467,31
"Kelly, Ben",Fr.,2010-11,F,6-8,9,1,8,0.125,1,7,0.143,0,0,-,2,0.222,0,-,0,-,0,-,3,0.333,3
"Lewis, Jordan",Jr.,2010-11,G,6-5,30,35,80,0.438,9,23,0.391,5,9,0.556,64,2.133,20,0.667,8,0.267,14,0.467,84,2.800,25
"Lewis, Shawn",Sr.,2010-11,G,6-4,30,146,394,0.371,42,152,0.276,125,175,0.714,166,5.533,67,2.233,10,0.333,44,1.467,459,15.300,94
"Love, Maliik",Fr.,2010-11,G,6-2,30,58,124,0.468,8,25,0.320,46,75,0.613,70,2.333,48,1.600,5,0.167,21,0.700,170,5.667,36
"O'Brien, Chris",So.,2010-11,G,6-4,27,53,168,0.315,24,84,0.286,29,36,0.806,90,3.333,52,1.926,11,0.407,22,0.815,159,5.889,34
"Odister, Kyle",---,2010-11,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Pembleton, Ryan",Fr.,2010-11,C,6-10,17,0,2,0.000,0,0,-,2,4,0.500,11,0.647,0,-,3,0.176,3,0.176,2,0.118,1
"Royer, Dylan",So.,2010-11,G,6-1,13,11,23,0.478,10,22,0.455,0,1,0.000,3,0.231,1,0.077,0,-,3,0.231,32,2.462,4
"Taylor, Will",Sr.,2010-11,F,6-7,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Titchenal, Matt",Jr.,2010-11,G,6-3,15,8,34,0.235,5,19,0.263,9,17,0.529,8,0.533,3,0.200,0,-,1,0.067,30,2.000,5
"U'u, Drake",So.,2010-11,G,6-5,18,17,59,0.288,4,30,0.133,10,19,0.526,38,2.111,14,0.778,2,0.111,8,0.444,48,2.667,17
