name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Archer, J.R.",Sr.,2010-11,G,6-3,7,3,5,0.600,2,4,0.500,0,0,-,3,0.429,0,-,0,-,0,-,8,1.143,2
"Booth, Jeremi",Sr.,2010-11,G,6-5,29,87,219,0.397,45,146,0.308,33,49,0.673,89,3.069,13,0.448,2,0.069,25,0.862,252,8.690,26
"Breeze, Anthony",Jr.,2010-11,F,6-5,14,22,46,0.478,1,1,1.000,21,37,0.568,43,3.071,5,0.357,3,0.214,4,0.286,66,4.714,13
"Butts, Issac",Sr.,2010-11,C,6-10,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Carter, Omar",Jr.,2010-11,F,6-5,31,184,395,0.466,38,95,0.400,99,131,0.756,180,5.806,40,1.290,7,0.226,26,0.839,505,16.290,52
"Hausley, Petey",Jr.,2010-11,F,6-6,30,82,150,0.547,0,0,-,45,74,0.608,102,3.400,5,0.167,15,0.500,15,0.500,209,6.967,38
"Healy, Nathan",So.,2010-11,F,6-7,30,41,93,0.441,12,33,0.364,20,36,0.556,100,3.333,29,0.967,3,0.100,18,0.600,114,3.800,27
"Kilmartin, Ryan",Fr.,2010-11,G,6-4,1,1,3,0.333,0,2,0.000,0,0,-,0,-,0,-,0,-,0,-,2,2.000,0
"Lail, Jacob",Jr.,2010-11,F,6-8,8,2,9,0.222,0,0,-,1,4,0.250,11,1.375,1,0.125,2,0.250,1,0.125,5,0.625,8
"Nirenberg, Josh",So.,2010-11,C,6-9,4,1,4,0.250,0,0,-,0,0,-,6,1.500,1,0.250,1,0.250,0,-,2,0.500,3
"Okam, Brian",So.,2010-11,C,7-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Shaw, Griffin",Fr.,2010-11,G,6-0,8,2,8,0.250,2,7,0.286,2,2,1.000,1,0.125,1,0.125,0,-,0,-,8,1.000,3
"Sims, Donald",Sr.,2010-11,G,6-1,31,198,447,0.443,78,220,0.355,178,206,0.864,116,3.742,112,3.613,5,0.161,53,1.710,652,21.032,86
"Thomas, Anthony",Fr.,2010-11,G,6-6,8,4,16,0.250,0,5,0.000,1,6,0.167,4,0.500,1,0.125,1,0.125,0,-,9,1.125,7
"Vilarino, G.J.",Fr.,2010-11,G,6-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Williamson, Andre",Jr.,2010-11,F,6-7,31,104,185,0.562,0,0,-,61,95,0.642,195,6.290,25,0.806,46,1.484,8,0.258,269,8.677,43
"Woods, Mitch",Fr.,2010-11,G,6-3,26,17,52,0.327,2,13,0.154,13,32,0.406,79,3.038,63,2.423,2,0.077,12,0.462,49,1.885,45
"Wright, Marcus",Jr.,2010-11,G,6-1,26,42,106,0.396,16,56,0.286,15,22,0.682,47,1.808,31,1.192,2,0.077,17,0.654,115,4.423,43
