name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Abreu, Alvin",Sr.,2010-11,G,6-2,2,7,19,0.368,3,10,0.300,11,12,0.917,8,4.000,1,0.500,0,-,4,2.000,28,14.000,3
"Benson, Brian",Jr.,2010-11,F,6-9,30,63,160,0.394,13,59,0.220,28,58,0.483,248,8.267,8,0.267,32,1.067,6,0.200,167,5.567,35
"Bronner, Jordon",Fr.,2010-11,G,6-0,30,40,118,0.339,12,47,0.255,29,46,0.630,42,1.400,65,2.167,0,-,15,0.500,121,4.033,37
"Buckley, DeAndray",Fr.,2010-11,G,6-4,29,23,72,0.319,3,18,0.167,31,57,0.544,56,1.931,20,0.690,7,0.241,15,0.517,80,2.759,19
"Conley, Tyrone",Sr.,2010-11,G,6-2,30,158,415,0.381,78,237,0.329,67,97,0.691,102,3.400,62,2.067,23,0.767,38,1.267,461,15.367,62
"DiLiegro, Dane",Sr.,2010-11,C,6-9,27,89,171,0.520,1,1,1.000,55,76,0.724,221,8.185,14,0.519,7,0.259,16,0.593,234,8.667,49
"Herrion, Ryan",Jr.,2010-11,G,6-0,17,1,14,0.071,1,12,0.083,1,3,0.333,3,0.176,7,0.412,0,-,2,0.118,4,0.235,3
"Konan, Patrick",So.,2010-11,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Matagrano, Chris",So.,2010-11,F,6-9,21,17,46,0.370,1,5,0.200,1,4,0.250,31,1.476,3,0.143,0,-,4,0.190,36,1.714,7
"Morris, Scott",Fr.,2010-11,G,6-2,27,34,107,0.318,28,85,0.329,1,2,0.500,14,0.519,8,0.296,1,0.037,5,0.185,97,3.593,14
"Myrick, Ferg",So.,2010-11,F,6-6,14,60,153,0.392,17,49,0.347,33,57,0.579,58,4.143,11,0.786,8,0.571,9,0.643,170,12.143,39
"Nyanguila, Kazadi",Fr.,2010-11,F,6-7,10,5,12,0.417,0,0,-,3,4,0.750,12,1.200,2,0.200,0,-,0,-,13,1.300,4
"Rhoads, Chandler",So.,2010-11,G,6-4,30,87,260,0.335,25,90,0.278,74,129,0.574,108,3.600,85,2.833,2,0.067,17,0.567,273,9.100,66
"Valladares, James",Sr.,2010-11,C,6-9,29,25,81,0.309,9,45,0.200,6,10,0.600,44,1.517,6,0.207,13,0.448,3,0.103,65,2.241,15
