name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Amenyedzi, Mael",Fr.,2010-11,F,6-6,25,13,38,0.342,7,23,0.304,13,19,0.684,30,1.200,11,0.440,1,0.040,2,0.080,46,1.840,22
"Clark, Ceola",Jr.,2010-11,G,6-3,6,23,56,0.411,10,32,0.313,8,11,0.727,20,3.333,30,5.000,1,0.167,14,2.333,64,10.667,17
"Gebru, David",So.,2010-11,C,6-10,9,20,32,0.625,0,0,-,17,31,0.548,26,2.889,0,-,7,0.778,2,0.222,57,6.333,14
"Houpt, Jack",So.,2010-11,F,6-7,30,78,180,0.433,45,126,0.357,23,28,0.821,103,3.433,43,1.433,10,0.333,9,0.300,224,7.467,36
"Johnson, Jelani",So.,2010-11,G,6-4,30,67,170,0.394,31,67,0.463,9,16,0.563,109,3.633,53,1.767,7,0.233,43,1.433,174,5.800,59
"Lander, Matt",Sr.,2010-11,G,6-4,30,153,373,0.410,41,123,0.333,164,215,0.763,70,2.333,80,2.667,7,0.233,28,0.933,511,17.033,93
"Mims, Arsenio",Sr.,2010-11,F,6-3,19,9,27,0.333,0,1,0.000,1,5,0.200,29,1.526,4,0.211,0,-,4,0.211,19,1.000,3
"Molinari, Billy",Fr.,2010-11,G,6-2,1,0,0,-,0,0,-,2,2,1.000,0,-,0,-,0,-,0,-,2,2.000,0
"Niang, Abdou",So.,2010-11,F,6-9,23,8,41,0.195,2,15,0.133,6,9,0.667,45,1.957,7,0.304,6,0.261,2,0.087,24,1.043,13
"Okafor Jr., Emeka",Jr.,2010-11,F,6-7,27,31,70,0.443,0,0,-,14,32,0.438,97,3.593,6,0.222,9,0.333,10,0.370,76,2.815,29
"Price, Kaimarr",Jr.,2010-11,F,6-8,28,117,258,0.453,0,3,0.000,67,107,0.626,188,6.714,44,1.571,22,0.786,17,0.607,301,10.750,71
"Smith, Brandon",Sr.,2010-11,G,6-0,21,36,92,0.391,20,53,0.377,17,20,0.850,28,1.333,8,0.381,1,0.048,13,0.619,109,5.190,12
"Tyler, Tommie",Jr.,2010-11,G,6-3,16,40,102,0.392,4,14,0.286,28,63,0.444,53,3.313,27,1.688,3,0.188,9,0.563,112,7.000,24
