name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Albright, James",So.,2010-11,F,6-6,20,23,56,0.411,9,28,0.321,2,11,0.182,23,1.150,6,0.300,3,0.150,3,0.150,57,2.850,11
"Bailey, Lance",Fr.,2010-11,G,6-2,1,0,1,0.000,0,0,-,0,0,-,0,-,1,1.000,0,-,1,1.000,0,-,0
"Baker, Reyanul",Fr.,2010-11,G,6-2,24,39,95,0.411,1,4,0.250,23,36,0.639,36,1.500,41,1.708,4,0.167,21,0.875,102,4.250,23
"Bragg, Donavan",Sr.,2010-11,G,6-3,28,119,323,0.368,44,127,0.346,114,136,0.838,74,2.643,66,2.357,1,0.036,22,0.786,396,14.143,59
"Brown, Cory",Sr.,2010-11,F,6-9,28,27,49,0.551,2,4,0.500,14,17,0.824,62,2.214,3,0.107,24,0.857,8,0.286,70,2.500,23
"Carter, Stephon",So.,2010-11,G,6-3,28,147,377,0.390,15,60,0.250,91,146,0.623,112,4.000,93,3.321,10,0.357,65,2.321,400,14.286,92
"Hayes, Robert",Sr.,2010-11,G,5-10,16,17,40,0.425,11,27,0.407,14,21,0.667,10,0.625,5,0.313,0,-,3,0.188,59,3.688,6
"Johnson, Donald",Jr.,2010-11,F,6-8,27,43,112,0.384,13,42,0.310,17,22,0.773,93,3.444,13,0.481,16,0.593,13,0.481,116,4.296,31
"Johnson, Alex",Sr.,2010-11,G,5-10,28,110,301,0.365,79,228,0.346,74,96,0.771,75,2.679,66,2.357,0,-,30,1.071,373,13.321,57
"Jones, Kregg",Fr.,2010-11,F,6-8,23,16,31,0.516,0,0,-,6,14,0.429,37,1.609,2,0.087,11,0.478,4,0.174,38,1.652,12
"Kale, Cody",Fr.,2010-11,G,6-3,13,6,11,0.545,3,4,0.750,3,6,0.500,10,0.769,4,0.308,0,-,1,0.077,18,1.385,4
"Matip, Ivan",Fr.,2010-11,G,6-3,12,6,24,0.250,2,11,0.182,4,8,0.500,10,0.833,3,0.250,1,0.083,2,0.167,18,1.500,6
"Robinson, De'Aundray",Fr.,2010-11,F,6-5,21,21,65,0.323,2,11,0.182,5,11,0.455,67,3.190,7,0.333,8,0.381,14,0.667,49,2.333,17
"Savage, Rashad",Jr.,2010-11,F,6-6,28,83,176,0.472,0,0,-,45,74,0.608,276,9.857,19,0.679,11,0.393,17,0.607,211,7.536,38
