name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Balbay, Dogus",Sr.,2010-11,G,6-1,36,60,103,0.583,0,2,0.000,27,47,0.574,97,2.694,80,2.222,11,0.306,29,0.806,147,4.083,38
"Brown, J'Covan",So.,2010-11,G,6-1,36,113,278,0.406,45,117,0.385,105,122,0.861,79,2.194,74,2.056,8,0.222,31,0.861,376,10.444,61
"Chapman, Clint",Sr.,2010-11,F,6-10,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Dick, Andrew",So.,2010-11,G,6-2,5,1,1,1.000,0,0,-,1,2,0.500,2,0.400,0,-,0,-,0,-,3,0.600,0
"Hamilton, Jordan",So.,2010-11,G,6-7,36,243,552,0.440,90,234,0.385,95,122,0.779,276,7.667,76,2.111,23,0.639,31,0.861,671,18.639,77
"Hill, Matt",Sr.,2010-11,F,6-10,36,20,42,0.476,0,0,-,17,31,0.548,111,3.083,15,0.417,23,0.639,8,0.222,57,1.583,16
"Johnson, Gary",Sr.,2010-11,F,6-6,36,149,320,0.466,1,4,0.250,114,174,0.655,245,6.806,46,1.278,12,0.333,16,0.444,413,11.472,56
"Joseph, Cory",Fr.,2010-11,G,6-3,36,136,322,0.422,52,126,0.413,51,73,0.699,128,3.556,109,3.028,11,0.306,37,1.028,375,10.417,54
"Lucas, Jai",Sr.,2010-11,G,5-10,35,42,115,0.365,12,48,0.250,12,19,0.632,29,0.829,37,1.057,1,0.029,8,0.229,108,3.086,23
"Melchionni, Dean",So.,2010-11,G,6-4,5,1,4,0.250,1,4,0.250,0,0,-,0,-,0,-,0,-,1,0.200,3,0.600,1
"Morgan, Trent",Fr.,2010-11,G,5-9,5,0,0,-,0,0,-,0,0,-,1,0.200,0,-,0,-,1,0.200,0,-,1
"Thompson, Tristan",Fr.,2010-11,F,6-8,36,172,315,0.546,0,0,-,127,261,0.487,282,7.833,45,1.250,86,2.389,34,0.944,471,13.083,64
"Wangmene, Alexis",Jr.,2010-11,F,6-7,34,17,47,0.362,0,0,-,43,54,0.796,78,2.294,3,0.088,8,0.235,11,0.324,77,2.265,28
"Williams, Shawn",Fr.,2010-11,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
