name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bock, Andrew",So.,2010-11,G,6-2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Coley, Chuck",Jr.,2010-11,F,6-6,26,8,28,0.286,3,10,0.300,2,4,0.500,28,1.077,12,0.462,4,0.154,4,0.154,21,0.808,13
"Cotton, Marvin",Jr.,2010-11,G,6-4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Enright, Alex",Fr.,2010-11,G,5-10,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Eveland, Pat",Sr.,2010-11,F,6-6,30,65,188,0.346,26,103,0.252,35,52,0.673,124,4.133,38,1.267,7,0.233,13,0.433,191,6.367,20
"Huddleston, Allen",So.,2010-11,G,6-2,31,104,249,0.418,59,149,0.396,77,115,0.670,68,2.194,41,1.323,0,-,35,1.129,344,11.097,45
"Kelley, Khalil",Fr.,2010-11,F,6-9,24,10,22,0.455,0,0,-,14,30,0.467,23,0.958,2,0.083,3,0.125,2,0.083,34,1.417,7
"Lamar, Stephon",So.,2010-11,G,6-1,3,0,2,0.000,0,1,0.000,0,0,-,3,1.000,1,0.333,0,-,1,0.333,0,-,0
"Llewellyn, Spencer",Fr.,2010-11,G,6-3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Mauge, Rundell",Jr.,2010-11,C,7-1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Rivera, Jose",Jr.,2010-11,G,6-3,31,55,140,0.393,49,123,0.398,13,17,0.765,43,1.387,54,1.742,1,0.032,10,0.323,172,5.548,28
"Smith, Terrell",Sr.,2010-11,G,6-4,31,81,205,0.395,21,66,0.318,49,64,0.766,139,4.484,110,3.548,4,0.129,16,0.516,232,7.484,72
"Turner, Jordan",So.,2010-11,F,6-5,16,2,2,1.000,0,0,-,1,2,0.500,5,0.313,4,0.250,1,0.063,1,0.063,5,0.313,0
"Willard, Sam",Sr.,2010-11,F,6-9,31,166,345,0.481,23,66,0.348,105,134,0.784,327,10.548,49,1.581,22,0.710,20,0.645,460,14.839,67
"Williams, Nyika",Sr.,2010-11,F,6-8,31,102,175,0.583,0,0,-,47,85,0.553,135,4.355,6,0.194,21,0.677,13,0.419,251,8.097,42
"Young, Demetrece",Sr.,2010-11,G,5-11,31,112,250,0.448,55,145,0.379,49,55,0.891,69,2.226,116,3.742,0,-,26,0.839,328,10.581,57
