name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Baker, Devon",Sr.,2010-11,G,6-1,32,145,358,0.405,67,162,0.414,139,178,0.781,77,2.406,65,2.031,0,-,47,1.469,496,15.500,70
"Clark, Charles",Jr.,2010-11,G,6-5,7,7,22,0.318,2,7,0.286,1,9,0.111,11,1.571,3,0.429,1,0.143,3,0.429,17,2.429,4
"Davis, Shamir",So.,2010-11,G,6-0,32,61,163,0.374,9,38,0.237,83,115,0.722,66,2.063,87,2.719,5,0.156,23,0.719,214,6.688,80
"Ellis, Louis",Jr.,2010-11,G,6-2,30,93,229,0.406,54,147,0.367,25,40,0.625,68,2.267,48,1.600,7,0.233,43,1.433,265,8.833,49
"Evans, O.J.",So.,2010-11,C,6-10,31,27,55,0.491,0,1,0.000,2,9,0.222,51,1.645,6,0.194,16,0.516,6,0.194,56,1.806,13
"Hulbin, James",So.,2010-11,F,6-8,32,65,144,0.451,9,29,0.310,47,74,0.635,147,4.594,12,0.375,14,0.438,14,0.438,186,5.813,36
"Knight, Dominic",Sr.,2010-11,G,6-3,17,25,74,0.338,7,25,0.280,37,52,0.712,52,3.059,31,1.824,6,0.353,15,0.882,94,5.529,20
"McConathy, Logan",Sr.,2010-11,G,6-0,32,26,71,0.366,12,44,0.273,7,8,0.875,29,0.906,46,1.438,2,0.063,20,0.625,71,2.219,29
"Mosley, William",Jr.,2010-11,C,6-7,32,104,164,0.634,0,0,-,45,130,0.346,280,8.750,39,1.219,156,4.875,37,1.156,253,7.906,50
"Pratt, Will",Sr.,2010-11,F,6-5,32,193,380,0.508,21,68,0.309,161,241,0.668,142,4.438,39,1.219,9,0.281,42,1.313,568,17.750,109
"Robinson, Patrick",Fr.,2010-11,F,6-6,32,26,71,0.366,1,15,0.067,10,27,0.370,72,2.250,15,0.469,6,0.188,24,0.750,63,1.969,29
"Stewart, Gary",Fr.,2010-11,G,6-4,31,45,98,0.459,21,48,0.438,24,31,0.774,63,2.032,22,0.710,3,0.097,11,0.355,135,4.355,44
"Washington, Tyler",Fr.,2010-11,G,6-1,28,15,48,0.313,8,28,0.286,6,8,0.750,11,0.393,13,0.464,0,-,8,0.286,44,1.571,8
"Watkins, Dwayne",Jr.,2010-11,G,6-2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
