name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Amis, Bill",Sr.,2010-11,F,6-9,22,137,251,0.546,3,10,0.300,58,75,0.773,172,7.818,19,0.864,49,2.227,22,1.000,335,15.227,51
"Barnes, Bo",Fr.,2010-11,G,6-4,32,66,182,0.363,57,147,0.388,33,45,0.733,56,1.750,22,0.688,1,0.031,16,0.500,222,6.938,27
"Brumfield, Dominick",So.,2010-11,F,6-8,11,2,12,0.167,0,4,0.000,1,4,0.250,10,0.909,0,-,0,-,0,-,5,0.455,4
"Coleman, Jordan",Fr.,2010-11,G,6-4,2,0,1,0.000,0,0,-,0,0,-,3,1.500,1,0.500,1,0.500,0,-,0,-,0
"Joaquim, Vander",So.,2010-11,C,6-10,32,116,224,0.518,0,3,0.000,72,102,0.706,263,8.219,24,0.750,40,1.250,11,0.344,304,9.500,57
"Johnson, Zane",Jr.,2010-11,G,6-6,31,157,359,0.437,98,241,0.407,77,95,0.811,97,3.129,58,1.871,4,0.129,17,0.548,489,15.774,66
"Kurtz, Douglas",Sr.,2010-11,C,7-0,28,21,37,0.568,0,0,-,14,22,0.636,58,2.071,0,-,7,0.250,4,0.143,56,2.000,25
"Miles, Bobby",Fr.,2010-11,G,6-1,29,19,52,0.365,5,14,0.357,22,41,0.537,37,1.276,56,1.931,4,0.138,14,0.483,65,2.241,45
"Minns, Pi'i",So.,2010-11,G,6-3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Ostrowski, Jeremiah",---,2010-11,-,-,20,34,90,0.378,9,34,0.265,31,54,0.574,43,2.150,76,3.800,0,-,26,1.300,108,5.400,42
"Rozitis, Davis",So.,2010-11,C,7-0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Salter, Anthony",Jr.,2010-11,G,5-11,5,3,9,0.333,1,5,0.200,0,0,-,4,0.800,3,0.600,0,-,2,0.400,7,1.400,6
"Tavita, Jace",---,2010-11,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Thomas, Joston",So.,2010-11,F,6-7,31,111,261,0.425,5,32,0.156,74,126,0.587,159,5.129,33,1.065,25,0.806,18,0.581,301,9.710,85
"Thompson, Hiram",Sr.,2010-11,G,6-3,24,54,130,0.415,15,51,0.294,76,104,0.731,50,2.083,61,2.542,1,0.042,25,1.042,199,8.292,51
"Wiseman, Trevor",Fr.,2010-11,F,6-7,30,40,77,0.519,0,0,-,45,66,0.682,119,3.967,27,0.900,2,0.067,22,0.733,125,4.167,41
