name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Allen, Chaisson",Sr.,2010-11,G,6-4,29,156,374,0.417,62,163,0.380,110,157,0.701,176,6.069,106,3.655,2,0.069,61,2.103,484,16.690,56
"Avenant, Chris",Fr.,2010-11,G,6-4,17,7,19,0.368,2,12,0.167,0,0,-,8,0.471,2,0.118,2,0.118,2,0.118,16,0.941,10
"Bates, Alex",Fr.,2010-11,F,6-8,23,9,14,0.643,0,0,-,2,9,0.222,29,1.261,2,0.087,14,0.609,3,0.130,20,0.870,14
"Bigby, Alwayne",So.,2010-11,F,6-5,7,11,30,0.367,2,7,0.286,6,14,0.429,29,4.143,12,1.714,1,0.143,11,1.571,30,4.286,11
"Black, Kauri",So.,2010-11,F,6-7,31,76,155,0.490,0,0,-,40,59,0.678,125,4.032,47,1.516,11,0.355,25,0.806,192,6.194,33
"Felix, Ben",Jr.,2010-11,C,6-11,9,5,14,0.357,0,0,-,0,0,-,4,0.444,0,-,0,-,0,-,10,1.111,1
"Harris, Alex",Fr.,2010-11,G,6-1,30,68,162,0.420,11,54,0.204,44,58,0.759,60,2.000,64,2.133,2,0.067,40,1.333,191,6.367,39
"Lee, Jonathan",So.,2010-11,G,6-2,31,114,227,0.502,34,72,0.472,104,123,0.846,102,3.290,88,2.839,2,0.065,27,0.871,366,11.806,90
"Lima, Vinny",Sr.,2010-11,F,6-10,15,16,55,0.291,5,20,0.250,14,16,0.875,36,2.400,6,0.400,3,0.200,3,0.200,51,3.400,11
"Marshavelski, Dinko",So.,2010-11,F,6-11,28,39,78,0.500,0,0,-,23,28,0.821,39,1.393,7,0.250,15,0.536,7,0.250,101,3.607,21
"Muo, Mathiang",So.,2010-11,F,6-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Pierson, Ryan",Fr.,2010-11,F,6-10,30,89,199,0.447,0,0,-,47,58,0.810,110,3.667,20,0.667,14,0.467,10,0.333,225,7.500,35
"Smith, Joel",So.,2010-11,G,6-4,31,129,283,0.456,77,181,0.425,43,55,0.782,98,3.161,73,2.355,4,0.129,22,0.710,378,12.194,56
