name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Baker, Melvin",Jr.,2010-11,F,6-7,34,94,210,0.448,8,28,0.286,44,68,0.647,126,3.706,29,0.853,25,0.735,16,0.471,240,7.059,53
"Blake, Justin",So.,2010-11,G,6-3,34,54,146,0.370,46,127,0.362,21,32,0.656,30,0.882,31,0.912,0,-,12,0.353,175,5.147,21
"Brown, Caleb",Sr.,2010-11,G,6-0,34,91,224,0.406,25,66,0.379,93,121,0.769,95,2.794,161,4.735,2,0.059,57,1.676,300,8.824,102
"Caldwell, Tyrone",Jr.,2010-11,G,6-0,34,26,58,0.448,9,22,0.409,15,24,0.625,30,0.882,56,1.647,0,-,21,0.618,76,2.235,33
"Campbell, Anthony",Jr.,2010-11,F,6-7,10,41,108,0.380,17,56,0.304,40,51,0.784,35,3.500,13,1.300,2,0.200,11,1.100,139,13.900,16
"Edmondson, Tyshwan",Jr.,2010-11,G,6-3,33,206,487,0.423,72,195,0.369,79,106,0.745,147,4.455,66,2.000,15,0.455,60,1.818,563,17.061,67
"Fraley, John",Jr.,2010-11,C,6-9,34,123,201,0.612,0,0,-,80,135,0.593,251,7.382,26,0.765,55,1.618,24,0.706,326,9.588,56
"Greer, Thomas",Fr.,2010-11,G,6-5,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Harms, Joe",Fr.,2010-11,F,6-9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Hasse, Matt",Fr.,2010-11,C,6-10,12,5,9,0.556,0,0,-,7,9,0.778,19,1.583,5,0.417,4,0.333,3,0.250,17,1.417,4
"Terry, Josh",Jr.,2010-11,F,6-5,33,143,297,0.481,1,8,0.125,77,110,0.700,141,4.273,59,1.788,3,0.091,60,1.818,364,11.030,68
"Triggs, Will",Fr.,2010-11,F,6-6,34,80,160,0.500,0,1,0.000,59,92,0.641,158,4.647,19,0.559,19,0.559,19,0.559,219,6.441,43
"Williams, Marcel",Jr.,2010-11,F,6-6,34,26,43,0.605,0,0,-,9,22,0.409,81,2.382,18,0.529,17,0.500,9,0.265,61,1.794,16
"Williams, Alton",Fr.,2010-11,G,6-3,9,10,17,0.588,8,14,0.571,2,3,0.667,7,0.778,1,0.111,0,-,0,-,30,3.333,1
