name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Duffy, Joe",Sr.,2010-11,F,6-9,14,8,14,0.571,3,4,0.750,6,9,0.667,12,0.857,3,0.214,0,-,1,0.071,25,1.786,3
"Ezeli, Festus",Jr.,2010-11,C,6-11,34,151,257,0.588,0,0,-,140,216,0.648,213,6.265,6,0.176,88,2.588,20,0.588,442,13.000,60
"Fuller, Kyle",Fr.,2010-11,G,6-1,34,24,78,0.308,7,29,0.241,8,16,0.500,46,1.353,55,1.618,1,0.029,13,0.382,63,1.853,34
"Goulbourne, Lance",Jr.,2010-11,F,6-7,32,68,161,0.422,16,58,0.276,68,96,0.708,235,7.344,43,1.344,14,0.438,18,0.563,220,6.875,48
"Henderson, Josh",Fr.,2010-11,C,6-11,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Jenkins, John",So.,2010-11,G,6-3,32,190,411,0.462,100,245,0.408,144,161,0.894,95,2.969,39,1.219,11,0.344,24,0.750,624,19.500,52
"McClellan, Darshawn",Sr.,2010-11,F,6-7,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Meriwether, Chris",---,2010-11,-,-,12,1,8,0.125,0,2,0.000,0,0,-,4,0.333,3,0.250,0,-,0,-,2,0.167,1
"Noll, Aaron",Jr.,2010-11,F,6-7,4,0,0,-,0,0,-,0,0,-,2,0.500,0,-,0,-,0,-,0,-,0
"Odom, Rod",Fr.,2010-11,F,6-8,34,47,115,0.409,28,75,0.373,10,16,0.625,88,2.588,12,0.353,4,0.118,15,0.441,132,3.882,38
"Siakam, James",Fr.,2010-11,F,6-7,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Smart, Jordan",Jr.,2010-11,G,6-6,14,2,5,0.400,2,5,0.400,0,0,-,8,0.571,4,0.286,1,0.071,0,-,6,0.429,1
"Taylor, Jeffery",So.,2010-11,F,6-7,34,171,381,0.449,39,113,0.345,120,167,0.719,188,5.529,80,2.353,19,0.559,35,1.029,501,14.735,87
"Tchiengang, Steve",Jr.,2010-11,F,6-8,34,53,118,0.449,22,53,0.415,34,45,0.756,102,3.000,15,0.441,12,0.353,11,0.324,162,4.765,34
"Tinsley, Brad",Jr.,2010-11,G,6-3,34,115,264,0.436,45,122,0.369,84,102,0.824,126,3.706,155,4.559,7,0.206,28,0.824,359,10.559,63
"Walker, Andre",Jr.,2010-11,F,6-7,15,18,41,0.439,1,2,0.500,8,9,0.889,45,3.000,39,2.600,5,0.333,10,0.667,45,3.000,18
