name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Hall, Brandon",Jr.,2010-11,G,6-1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Harris, Jamill",Jr.,2010-11,G,5-10,26,29,102,0.284,3,23,0.130,24,31,0.774,34,1.308,40,1.538,0,-,15,0.577,85,3.269,33
"Hill, Joe",Jr.,2010-11,F,6-5,13,5,11,0.455,4,7,0.571,2,2,1.000,6,0.462,1,0.077,0,-,0,-,16,1.231,3
"Kielbasa, Pawel",Sr.,2010-11,C,6-10,29,11,42,0.262,0,0,-,5,6,0.833,48,1.655,1,0.034,4,0.138,4,0.138,27,0.931,20
"Lofton, Antonio",Sr.,2010-11,F,6-5,31,82,208,0.394,9,28,0.321,124,181,0.685,150,4.839,56,1.806,7,0.226,34,1.097,297,9.581,110
"Martin, Steve",Jr.,2010-11,G,5-10,29,12,43,0.279,4,12,0.333,4,8,0.500,20,0.690,47,1.621,3,0.103,12,0.414,32,1.103,37
"Martin, Hajji",Sr.,2010-11,F,6-8,30,88,218,0.404,6,32,0.188,33,60,0.550,156,5.200,11,0.367,18,0.600,10,0.333,215,7.167,29
"Montgomery, Sean",Fr.,2010-11,F,6-6,10,18,43,0.419,1,8,0.125,7,13,0.538,25,2.500,4,0.400,6,0.600,1,0.100,44,4.400,16
"Montgomery, Carl",Sr.,2010-11,F,6-7,32,209,398,0.525,3,14,0.214,134,217,0.618,258,8.063,35,1.094,31,0.969,20,0.625,555,17.344,76
"Montgomery, Jonathan",Sr.,2010-11,G,6-4,32,106,293,0.362,49,150,0.327,59,76,0.776,81,2.531,45,1.406,3,0.094,36,1.125,320,10.000,53
"Scott, Victor",So.,2010-11,G,6-3,26,66,185,0.357,42,128,0.328,20,36,0.556,80,3.077,43,1.654,2,0.077,9,0.346,194,7.462,46
"Seals, Archie",Sr.,2010-11,G,6-2,18,16,36,0.444,3,11,0.273,5,12,0.417,29,1.611,11,0.611,0,-,11,0.611,40,2.222,20
"Simmons, Ardarius",Jr.,2010-11,G,5-10,30,36,106,0.340,2,9,0.222,20,29,0.690,36,1.200,45,1.500,0,-,20,0.667,94,3.133,46
"Ukaigwe, Quincy",So.,2010-11,F,6-8,21,11,18,0.611,0,0,-,0,7,0.000,28,1.333,2,0.095,3,0.143,2,0.095,22,1.048,10
"Wall, Christian",Sr.,2010-11,G,6-1,30,70,190,0.368,19,69,0.275,28,41,0.683,56,1.867,51,1.700,4,0.133,32,1.067,187,6.233,46
