name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Banker, Blair",Fr.,2010-11,F,6-7,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Dorr, Matt",Sr.,2010-11,G,6-4,27,82,203,0.404,33,95,0.347,43,59,0.729,88,3.259,72,2.667,4,0.148,18,0.667,240,8.889,47
"Fajemisin, Simi",Fr.,2010-11,C,6-8,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Fuller, Trevor",Fr.,2010-11,F,6-8,22,30,65,0.462,0,0,-,11,19,0.579,44,2.000,3,0.136,15,0.682,2,0.091,71,3.227,15
"Gabriel, Chris",So.,2010-11,C,6-10,29,86,169,0.509,0,0,-,46,66,0.697,112,3.862,7,0.241,9,0.310,9,0.310,218,7.517,44
"Ginty, Devin",Sr.,2010-11,G,6-2,30,76,190,0.400,42,116,0.362,62,71,0.873,69,2.300,60,2.000,0,-,21,0.700,256,8.533,48
"Harbour, Ryan",Jr.,2010-11,G,6-4,15,6,14,0.429,3,4,0.750,1,2,0.500,12,0.800,5,0.333,1,0.067,1,0.067,16,1.067,8
"Kramer, Dennis",Fr.,2010-11,F,6-10,29,25,71,0.352,6,27,0.222,11,19,0.579,58,2.000,7,0.241,19,0.655,3,0.103,67,2.310,24
"Mackie, Jordan",Fr.,2010-11,G,6-4,26,40,94,0.426,10,26,0.385,27,47,0.574,48,1.846,20,0.769,2,0.077,10,0.385,117,4.500,34
"Manresa, Chris",So.,2010-11,F,6-8,30,83,167,0.497,2,7,0.286,50,97,0.515,162,5.400,26,0.867,22,0.733,21,0.700,218,7.267,49
"Miles, Cameron",So.,2010-11,G,6-1,28,20,66,0.303,3,18,0.167,9,14,0.643,24,0.857,32,1.143,1,0.036,19,0.679,52,1.857,30
"Norris, Darian",Jr.,2010-11,G,6-0,30,100,258,0.388,28,101,0.277,84,102,0.824,89,2.967,85,2.833,1,0.033,39,1.300,312,10.400,73
"Rancifer, Ken",So.,2010-11,F,6-5,30,92,216,0.426,36,96,0.375,37,65,0.569,80,2.667,21,0.700,12,0.400,11,0.367,257,8.567,54
"Vozzola, Ben",Fr.,2010-11,G,6-5,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Wetherell, Taylor",Fr.,2010-11,G,6-0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Woolpert, Mitch",So.,2010-11,G,6-3,9,1,6,0.167,0,2,0.000,0,0,-,0,-,0,-,1,0.111,1,0.111,2,0.222,0
