name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Armand, Sean",Fr.,2010-11,G,6-3,37,80,194,0.412,61,145,0.421,15,24,0.625,48,1.297,15,0.405,2,0.054,11,0.297,236,6.378,17
"Dezouvre, Randy",Jr.,2010-11,G,6-5,32,43,90,0.478,1,10,0.100,20,38,0.526,44,1.375,19,0.594,4,0.125,11,0.344,107,3.344,15
"Duravcevic, Kristian",---,2010-11,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Dwight, Rashon",Sr.,2010-11,G,6-3,36,94,236,0.398,36,89,0.404,80,100,0.800,98,2.722,83,2.306,16,0.444,47,1.306,304,8.444,65
"Fields, Trinity",Jr.,2010-11,G,6-2,33,28,57,0.491,10,29,0.345,19,21,0.905,25,0.758,23,0.697,0,-,11,0.333,85,2.576,17
"Glover, Mike",Jr.,2010-11,F,6-7,37,260,426,0.610,0,3,0.000,162,260,0.623,374,10.108,34,0.919,34,0.919,28,0.757,682,18.432,85
"James, Jayon",Fr.,2010-11,G,6-6,12,2,9,0.222,0,3,0.000,2,5,0.400,9,0.750,6,0.500,2,0.167,4,0.333,6,0.500,10
"Jenkins, Jermel",Jr.,2010-11,G,5-11,37,120,313,0.383,75,198,0.379,26,34,0.765,90,2.432,98,2.649,1,0.027,46,1.243,341,9.216,54
"Kesic, Aleksandar",Fr.,2010-11,F,6-8,7,0,6,0.000,0,2,0.000,0,0,-,4,0.571,0,-,0,-,0,-,0,-,0
"Machado, Scott",Jr.,2010-11,G,6-1,37,167,407,0.410,40,125,0.320,114,169,0.675,143,3.865,281,7.595,6,0.162,49,1.324,488,13.189,131
"McFadden, Mike",So.,2010-11,F,6-8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Pelcher, Chris",So.,2010-11,C,6-10,35,38,63,0.603,0,0,-,24,42,0.571,74,2.114,11,0.314,17,0.486,6,0.171,100,2.857,12
"Rodriguez, Alejo",Sr.,2010-11,F,6-8,36,102,146,0.699,0,0,-,35,65,0.538,240,6.667,36,1.000,38,1.056,29,0.806,239,6.639,37
"Smyth, Kyle",So.,2010-11,G,6-4,33,114,253,0.451,75,191,0.393,31,46,0.674,77,2.333,39,1.182,2,0.061,36,1.091,334,10.121,20
