name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Dunleavy, James",Jr.,2010-11,G,6-6,6,0,1,0.000,0,1,0.000,1,4,0.250,0,-,0,-,0,-,0,-,1,0.167,0
"Fontan, Jio",Jr.,2010-11,G,6-0,24,86,209,0.411,21,56,0.375,60,93,0.645,49,2.042,94,3.917,1,0.042,17,0.708,253,10.542,57
"Fuller, Aaron",So.,2010-11,-,6-6,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Jackson, Garrett",Fr.,2010-11,F,6-7,33,45,81,0.556,9,20,0.450,8,18,0.444,55,1.667,11,0.333,6,0.182,10,0.303,107,3.242,19
"Jones, Bryce",Fr.,2010-11,G,6-5,18,47,124,0.379,20,58,0.345,23,36,0.639,47,2.611,28,1.556,1,0.056,20,1.111,137,7.611,30
"Jones, Maurice",Fr.,2010-11,G,5-7,34,113,304,0.372,41,118,0.347,70,107,0.654,88,2.588,110,3.235,0,-,69,2.029,337,9.912,72
"Munoz, Daniel",So.,2010-11,G,5-10,3,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Simmons, Marcus",Sr.,2010-11,G,6-6,34,62,149,0.416,11,33,0.333,38,63,0.603,95,2.794,46,1.353,8,0.235,25,0.735,173,5.088,49
"Smith, Evan",So.,2010-11,F,6-7,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Smith, Donte",Sr.,2010-11,G,5-11,34,108,289,0.374,73,208,0.351,40,48,0.833,56,1.647,53,1.559,2,0.059,27,0.794,329,9.676,43
"Stepheson, Alex",Sr.,2010-11,F,6-10,34,137,248,0.552,0,0,-,59,115,0.513,313,9.206,6,0.176,39,1.147,13,0.382,333,9.794,52
"Strangis, Eric",Jr.,2010-11,G,6-4,6,0,0,-,0,0,-,0,0,-,0,-,0,-,0,-,0,-,0,-,0
"Sugiyama, Tyler",Fr.,2010-11,G,5-10,3,0,1,0.000,0,0,-,0,1,0.000,0,-,0,-,0,-,0,-,0,-,1
"Vucevic, Nikola",Jr.,2010-11,F,6-10,34,215,426,0.505,29,83,0.349,123,163,0.755,350,10.294,54,1.588,47,1.382,18,0.529,582,17.118,58
"Washington, Curtis",Fr.,2010-11,F,6-10,3,0,0,-,0,0,-,0,0,-,1,0.333,0,-,0,-,0,-,0,-,0
