name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Allen, Jeremy",Jr.,2010-11,G,6-4,27,69,161,0.429,20,63,0.317,42,46,0.913,54,2.000,26,0.963,3,0.111,37,1.370,200,7.407,41
"Anderson, Jr., Anthony",Sr.,2010-11,G,6-2,7,1,4,0.250,1,4,0.250,0,0,-,4,0.571,0,-,0,-,0,-,3,0.429,1
"Bell, Cameron",So.,2010-11,G,6-3,17,11,23,0.478,4,7,0.571,17,21,0.810,24,1.412,11,0.647,3,0.176,2,0.118,43,2.529,7
"Ferguson, Dominique",Fr.,2010-11,F,6-9,20,46,122,0.377,12,43,0.279,37,63,0.587,96,4.800,11,0.550,30,1.500,11,0.550,141,7.050,25
"Frederick, Eric",Jr.,2010-11,F,6-8,28,134,281,0.477,26,74,0.351,58,101,0.574,182,6.500,17,0.607,9,0.321,20,0.714,352,12.571,51
"Gary, Jr., Phil",Sr.,2010-11,G,5-11,29,80,180,0.444,23,66,0.348,95,141,0.674,65,2.241,95,3.276,5,0.172,45,1.552,278,9.586,56
"Key, Martavis",Jr.,2010-11,G,6-2,10,8,27,0.296,2,12,0.167,0,2,0.000,10,1.000,10,1.000,1,0.100,9,0.900,18,1.800,10
"Legion, Alex",Sr.,2010-11,G,6-5,10,49,106,0.462,25,58,0.431,7,11,0.636,51,5.100,13,1.300,4,0.400,10,1.000,130,13.000,14
"Miro, Steven",So.,2010-11,G,6-3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Moore, Brandon",So.,2010-11,C,6-10,26,13,40,0.325,0,0,-,9,12,0.750,36,1.385,7,0.269,25,0.962,14,0.538,35,1.346,20
"Pack, Richaud",Fr.,2010-11,G,6-3,10,6,24,0.250,2,14,0.143,12,17,0.706,15,1.500,2,0.200,1,0.100,5,0.500,26,2.600,6
"Roberts, Marvin",Sr.,2010-11,F,6-5,28,103,256,0.402,12,59,0.203,92,130,0.708,116,4.143,55,1.964,9,0.321,20,0.714,310,11.071,77
"Russell, Tremayne",Sr.,2010-11,G,6-1,22,30,57,0.526,9,16,0.563,18,31,0.581,39,1.773,16,0.727,3,0.136,12,0.545,87,3.955,33
"Taylor, Phil",Fr.,2010-11,G,5-9,12,22,65,0.338,11,37,0.297,33,42,0.786,23,1.917,17,1.417,0,-,9,0.750,88,7.333,18
"Watson, Antoine",Sr.,2010-11,F,6-4,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Weaver, Stephon",Sr.,2010-11,G,6-3,17,6,30,0.200,2,15,0.133,4,6,0.667,16,0.941,6,0.353,0,-,4,0.235,18,1.059,5
"Wright, DeJuan",Jr.,2010-11,G,6-3,29,140,262,0.534,15,32,0.469,126,179,0.704,195,6.724,34,1.172,19,0.655,50,1.724,421,14.517,73
