name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Allen, Geoffrey",Fr.,2010-11,G,6-5,20,17,48,0.354,3,17,0.176,7,13,0.538,34,1.700,14,0.700,3,0.150,9,0.450,44,2.200,16
"Brown, Rocky",Fr.,2010-11,F,6-6,21,12,38,0.316,3,11,0.273,7,15,0.467,44,2.095,6,0.286,7,0.333,8,0.381,34,1.619,12
"Colimon, Cliff",Jr.,2010-11,G,6-0,26,94,230,0.409,48,128,0.375,34,47,0.723,60,2.308,47,1.808,1,0.038,24,0.923,270,10.385,60
"Dean, Glen",So.,2010-11,G,5-10,23,91,235,0.387,47,113,0.416,77,99,0.778,61,2.652,97,4.217,0,-,20,0.870,306,13.304,56
"Ederaine, Cliff",Jr.,2010-11,F,6-7,30,98,210,0.467,1,1,1.000,57,125,0.456,223,7.433,35,1.167,34,1.133,29,0.967,254,8.467,66
"Fischer, Sean",Fr.,2010-11,G,6-0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Forbes, Jeffrey",So.,2010-11,G,5-10,30,93,226,0.412,55,134,0.410,54,60,0.900,77,2.567,61,2.033,4,0.133,25,0.833,295,9.833,47
"Griffin, Laron",Jr.,2010-11,F,6-8,30,68,156,0.436,0,0,-,46,81,0.568,203,6.767,32,1.067,28,0.933,16,0.533,182,6.067,34
"Hankins, Willie",Fr.,2010-11,G,6-3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Henry, Jaylen",Fr.,2010-11,F,6-7,11,7,17,0.412,0,0,-,3,6,0.500,32,2.909,1,0.091,2,0.182,1,0.091,17,1.545,6
"Hyslop, Morgan",Jr.,2010-11,F,6-7,3,2,3,0.667,0,1,0.000,0,0,-,5,1.667,2,0.667,0,-,1,0.333,4,1.333,1
"Johnson, Tremayne",Jr.,2010-11,F,6-7,30,102,242,0.421,19,64,0.297,77,101,0.762,153,5.100,24,0.800,35,1.167,17,0.567,300,10.000,69
"McRae, Rashano",Jr.,2010-11,F,6-7,23,6,19,0.316,0,0,-,9,23,0.391,29,1.261,6,0.261,2,0.087,5,0.217,21,0.913,11
"Warnock, Carter",Fr.,2010-11,F,6-9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Winford, Kevin",So.,2010-11,G,5-11,30,98,261,0.375,66,187,0.353,34,41,0.829,33,1.100,31,1.033,4,0.133,19,0.633,296,9.867,27
