name,school_year,year,position,height,G,field_goals_made,field_goal_attempts,field_goal_percent,three_pointers_made,three_pointer_attempts,three_pointer_percent,free_throws_made,free_throws_attempts,free_throw_percent,rebounds,rebounds_average,assists,assists_average,blocks,blocks_average,steals,steals_average,points,points_average,turnovers
"Bolin, Aksel",Fr.,2010-11,F,6-7,22,16,39,0.410,7,24,0.292,18,20,0.900,37,1.682,7,0.318,6,0.273,7,0.318,57,2.591,12
"Christian, Antone",Fr.,2010-11,G,6-2,25,53,146,0.363,18,73,0.247,31,39,0.795,71,2.840,21,0.840,5,0.200,16,0.640,155,6.200,26
"Edwards, Tre",Fr.,2010-11,G,6-0,1,2,2,1.000,0,0,-,0,0,-,0,-,2,2.000,0,-,2,2.000,4,4.000,2
"Fisher, Lee",Jr.,2010-11,F,6-5,26,36,82,0.439,0,0,-,29,53,0.547,121,4.654,17,0.654,6,0.231,9,0.346,101,3.885,18
"Grady, DeMarcus",---,2010-11,-,-,15,17,45,0.378,7,19,0.368,12,17,0.706,24,1.600,16,1.067,0,-,1,0.067,53,3.533,12
"Hall, Bryan",Jr.,2010-11,G,6-1,23,38,86,0.442,0,2,0.000,12,33,0.364,77,3.348,65,2.826,4,0.174,30,1.304,88,3.826,38
"Jones, Kyree",Fr.,2010-11,G,6-2,4,5,17,0.294,3,11,0.273,3,4,0.750,8,2.000,6,1.500,0,-,1,0.250,16,4.000,6
"Landers, Jeremy",Sr.,2010-11,G,6-2,29,74,175,0.423,11,37,0.297,47,64,0.734,83,2.862,53,1.828,8,0.276,17,0.586,206,7.103,39
"Madlock, Cameron",Jr.,2010-11,F,6-9,22,11,31,0.355,0,0,-,3,8,0.375,48,2.182,3,0.136,9,0.409,3,0.136,25,1.136,6
"Nixon, Tony",So.,2010-11,G,6-4,25,43,133,0.323,21,77,0.273,20,31,0.645,48,1.920,17,0.680,5,0.200,8,0.320,127,5.080,18
"Patton, Michael",Sr.,2010-11,G,5-10,29,41,118,0.347,19,65,0.292,12,20,0.600,30,1.034,42,1.448,1,0.034,9,0.310,113,3.897,38
"Rucker, Nate",Fr.,2010-11,F,6-6,30,73,136,0.537,0,0,-,67,121,0.554,122,4.067,13,0.433,9,0.300,19,0.633,213,7.100,40
"Silas, Xavier",Sr.,2010-11,G,6-5,26,178,388,0.459,52,126,0.413,171,201,0.851,119,4.577,48,1.846,7,0.269,31,1.192,579,22.269,103
"Storm, Tyler",Jr.,2010-11,F,6-7,22,15,54,0.278,2,17,0.118,8,10,0.800,40,1.818,11,0.500,2,0.091,4,0.182,40,1.818,22
"Toler, Tim",Jr.,2010-11,F,6-7,28,111,242,0.459,34,86,0.395,22,32,0.688,154,5.500,40,1.429,11,0.393,11,0.393,278,9.929,47
