Redlands,11/11/2011,118,68,Home,,-,862
Nicholls St.,11/18/2011,73,63,Neutral,"Lafayette, LA",-,"3,743"
La.-Lafayette,11/19/2011,69,63,Away,,-,"3,670"
Houston Baptist,11/20/2011,83,88,Neutral,"Lafayette, LA",-,"3,460"
CSU Bakersfield,11/26/2011,66,73,Home,,-,634
Wichita St.,12/01/2011,60,75,Away,,-,"10,269"
SIU Edwardsville,12/03/2011,79,57,Away,,-,"1,145"
Utah,12/07/2011,81,50,Away,,-,"7,671"
Eastern Wash.,12/11/2011,91,76,Home,,-,751
La Verne,12/17/2011,86,44,Home,,-,764
Portland St.,12/22/2011,92,86,Home,,-,721
UC Davis,12/29/2011,65,64,Home,,-,759
Pacific,01/02/2012,78,73,Home,,-,671
UC Santa Barbara,01/05/2012,64,77,Away,,-,"2,674"
Cal Poly,01/07/2012,67,73,Away,,-,"2,725"
CSU Bakersfield,01/14/2012,65,67,Away,,-,"1,234"
UC Riverside,01/18/2012,72,61,Home,,-,896
UC Irvine,01/21/2012,92,84,Away,,-,"1,521"
Cal St. Northridge,01/26/2012,70,68,Away,,-,"1,467"
Long Beach St.,01/28/2012,61,75,Away,,-,"5,649"
Cal Poly,02/02/2012,83,61,Home,,-,932
UC Santa Barbara,02/04/2012,99,86,Home,,-,"3,224"
UC Irvine,02/09/2012,100,94,Home,,-,923
UC Riverside,02/15/2012,77,64,Away,,-,758
Montana St.,02/18/2012,80,66,Home,,-,963
Pacific,02/23/2012,69,68,Away,,-,"2,019"
UC Davis,02/25/2012,75,78,Away,,-,"2,404"
Cal St. Northridge,02/29/2012,87,76,Home,,-,"1,380"
Long Beach St.,03/03/2012,77,74,Home,,-,"3,458"
UC Irvine,03/08/2012,59,65,Neutral,"Anaheim, CA",-,"3,917"
Loyola Marymount,03/14/2012,79,88,Away,,-,"1,161"
