Oregon St.,11/12/2011,62,86,Away,,-,"5,423"
Cal Poly,11/16/2011,60,58,Away,,-,"1,505"
Pepperdine,11/19/2011,79,70,Home,,-,"1,748"
Cal St. Fullerton,11/26/2011,73,66,Away,,-,634
Cal St. Northridge,11/30/2011,74,67,Away,,-,"1,196"
Montana St.,12/03/2011,67,71,Away,,-,"2,828"
Sacramento St.,12/07/2011,63,60,Home,,-,"1,269"
Northern Ariz.,12/10/2011,67,80,Away,,-,607
Portland St.,12/15/2011,87,91,Away,,-,602
Idaho,12/17/2011,44,72,Away,,-,815
Colorado,12/19/2011,64,70,Away,,-,"5,531"
Pacific,12/22/2011,83,53,Home,,-,805
Texas Tech,12/27/2011,58,74,Away,,-,"10,678"
Pomona-Pitzer,12/30/2011,75,41,Home,,-,"2,330"
New Mexico St.,01/02/2012,72,73,Home,,-,"1,262"
UNLV,01/05/2012,57,89,Home,,-,"3,325"
Tex.-Pan American,01/07/2012,72,57,Home,,-,"1,184"
NJIT,01/10/2012,71,70,Home,,-,"1,178"
Cal St. Fullerton,01/14/2012,67,65,Home,,-,"1,234"
Pacific,01/17/2012,76,73,Away,,-,"1,757"
San Jose St.,01/23/2012,70,78,Away,,-,"1,372"
Cal St. Northridge,01/28/2012,68,76,Home,,-,"1,341"
New Mexico St.,02/01/2012,57,78,Away,,-,"5,049"
Cal Poly,02/04/2012,69,66,Home,,-,"1,663"
Tex.-Pan American,02/08/2012,67,73,Away,,-,518
Neb. Omaha,02/12/2012,75,65,Away,,-,"1,379"
Nevada,02/14/2012,47,61,Away,,-,"4,214"
San Diego,02/18/2012,72,63,Home,,-,"2,305"
NJIT,02/22/2012,72,70,Away,,1 OT,602
Neb. Omaha,02/25/2012,84,63,Home,,-,"1,325"
Utah St.,03/14/2012,69,75,Away,,-,"2,141"
