N.C. Central,11/11/2011,73,57,Home,,-,"7,121"
Central Mich.,11/15/2011,77,75,Away,,2 OT,"1,545"
Lamar,11/19/2011,54,72,Away,,-,"2,248"
East Tenn. St.,11/22/2011,69,70,Home,,-,"4,733"
Wright St.,11/26/2011,70,66,Away,,-,"2,993"
East Carolina,12/03/2011,76,64,Away,,-,"5,273"
Radford,12/06/2011,57,49,Away,,-,"1,234"
Davidson,12/10/2011,84,61,Home,,-,"7,551"
Coppin St.,12/19/2011,74,63,Home,,-,"4,053"
Miami (FL),12/22/2011,61,76,Home,,-,"7,281"
Arkansas,12/28/2011,67,80,Away,,-,"12,769"
Memphis,12/31/2011,58,67,Away,,-,"16,069"
Richmond,01/04/2012,75,70,Home,,-,"4,591"
Saint Joseph's,01/07/2012,57,52,Away,,-,"4,200"
Massachusetts,01/11/2012,75,85,Away,,-,"2,760"
Saint Louis,01/14/2012,67,68,Home,,-,"6,538"
Kennesaw St.,01/18/2012,74,63,Home,,-,"4,568"
George Washington,01/21/2012,52,60,Away,,-,"2,813"
Temple,01/25/2012,57,79,Home,,-,"5,405"
Xavier,01/28/2012,70,74,Home,,-,"7,503"
La Salle,02/01/2012,72,85,Away,,-,"1,778"
Fordham,02/04/2012,69,62,Away,,-,"2,493"
Rhode Island,02/11/2012,73,66,Home,,-,"8,108"
Dayton,02/15/2012,65,75,Away,,-,"12,124"
Richmond,02/18/2012,52,53,Away,,-,"9,071"
George Washington,02/22/2012,72,62,Home,,-,"4,520"
St. Bonaventure,02/25/2012,56,72,Home,,-,"6,141"
Duquesne,02/29/2012,77,88,Home,,-,"5,898"
Xavier,03/03/2012,63,72,Away,,-,"10,183"
Saint Joseph's,03/06/2012,64,80,Away,,-,"3,891"
