San Jose St.,11/12/2011,79,52,Home,,-,"1,812"
CSU Bakersfield,11/16/2011,58,60,Home,,-,"1,505"
Southern California,11/19/2011,42,36,Away,,-,"2,606"
UNLV,11/22/2011,52,75,Away,,-,"12,061"
Morgan St.,11/25/2011,62,61,Neutral,"Las Vegas, NV",-,500
Mississippi Val.,11/26/2011,72,55,Neutral,"Las Vegas, NV",-,500
Sacramento St.,11/30/2011,77,51,Home,,-,"2,247"
St. Mary's (CA),12/03/2011,54,59,Home,,-,"2,878"
San Jose St.,12/10/2011,47,40,Away,,-,"1,427"
Menlo,12/14/2011,91,58,Home,,-,"1,228"
Fresno St.,12/17/2011,65,46,Away,,-,"6,110"
DePaul,12/21/2011,58,63,Away,,-,"8,254"
Hope Int'l,12/29/2011,67,61,Home,,-,"1,616"
UC Santa Barbara,01/02/2012,57,58,Home,,-,"3,032"
Long Beach St.,01/05/2012,50,55,Away,,-,"2,662"
Cal St. Fullerton,01/07/2012,73,67,Home,,-,"2,725"
UC Irvine,01/12/2012,66,50,Away,,-,"1,790"
UC Riverside,01/14/2012,53,60,Away,,-,816
Long Beach St.,01/19/2012,69,78,Home,,-,"2,779"
Cal St. Northridge,01/21/2012,100,54,Home,,-,"2,483"
Pacific,01/26/2012,51,61,Away,,-,"1,725"
UC Davis,01/28/2012,67,65,Away,,-,"2,185"
Cal St. Fullerton,02/02/2012,61,83,Away,,-,932
CSU Bakersfield,02/04/2012,66,69,Away,,-,"1,663"
UC Riverside,02/09/2012,54,52,Home,,-,"2,012"
UC Irvine,02/11/2012,77,74,Home,,-,"2,753"
Cal St. Northridge,02/15/2012,81,94,Away,,-,"1,022"
Northern Colo.,02/18/2012,73,81,Away,,-,"1,643"
UC Santa Barbara,02/25/2012,60,68,Away,,-,"4,205"
UC Davis,03/01/2012,69,56,Home,,-,"1,543"
Pacific,03/03/2012,67,38,Home,,-,"2,771"
UC Riverside,03/08/2012,66,54,Neutral,"Anaheim, CA",-,"3,917"
UC Santa Barbara,03/09/2012,52,64,Neutral,"Anaheim, CA",-,"5,171"
