Elon,11/11/2011,85,67,Home,,-,"3,093"
Northeastern,11/14/2011,83,67,Home,,-,"2,664"
NJIT,11/17/2011,79,58,Home,,-,"2,497"
Boston College,11/21/2011,82,46,Away,,-,"4,162"
Florida St.,11/24/2011,53,73,Neutral,"Paradise Island, Bahamas",-,"1,493"
Utah,11/25/2011,89,75,Neutral,"Paradise Island, Bahamas",-,"3,441"
Col. of Charleston,11/26/2011,61,85,Neutral,"Paradise Island, Bahamas",-,"1,645"
Towson,11/30/2011,86,56,Home,,-,"2,579"
Miami (FL),12/03/2011,75,83,Away,,-,"3,653"
East Carolina,12/06/2011,63,58,Away,,-,"4,419"
Siena,12/09/2011,82,78,Neutral,"Springfield, MA",-,"4,236"
Quinnipiac,12/17/2011,72,67,Home,,-,"2,890"
Davidson,12/22/2011,73,65,Home,,-,"3,821"
Central Conn. St.,12/30/2011,97,65,Home,,-,"3,576"
Fordham,01/05/2012,80,76,Home,,-,"2,846"
La Salle,01/08/2012,75,82,Away,,-,"2,395"
Charlotte,01/11/2012,85,75,Home,,-,"2,760"
Saint Joseph's,01/14/2012,71,62,Home,,-,"4,616"
Duquesne,01/18/2012,69,80,Away,,-,"3,207"
Richmond,01/21/2012,79,68,Away,,-,"7,231"
Saint Louis,01/28/2012,72,59,Home,,-,"8,399"
Rhode Island,02/01/2012,78,81,Away,,1 OT,"4,236"
George Washington,02/04/2012,86,75,Away,,-,"3,143"
St. Bonaventure,02/08/2012,76,67,Home,,-,"4,253"
Saint Joseph's,02/11/2012,62,73,Away,,-,"4,200"
La Salle,02/18/2012,71,72,Home,,-,"6,283"
Xavier,02/21/2012,80,73,Home,,-,"6,632"
Dayton,02/25/2012,43,76,Away,,-,"13,435"
Temple,02/29/2012,88,90,Away,,1 OT,"6,519"
Rhode Island,03/03/2012,89,83,Home,,-,"7,501"
Duquesne,03/06/2012,92,83,Home,,-,"4,061"
Temple,03/09/2012,77,71,Neutral,"Atlantic City, NJ",-,"7,022"
St. Bonaventure,03/10/2012,80,84,Neutral,"Atlantic City, NJ",-,"6,784"
Mississippi St.,03/13/2012,101,96,Away,,2 OT,"2,507"
Seton Hall,03/17/2012,77,67,Away,,-,"1,674"
Drexel,03/20/2012,72,70,Away,,-,"2,293"
Stanford,03/27/2012,64,74,Neutral,"New York, NY",-,"7,574"
