Old Dominion,11/12/2011,63,46,Away,,-,"7,804"
St. Mary's (CA),11/14/2011,41,57,Away,,-,"2,053"
Northern Colo.,11/20/2011,78,69,Home,,-,"3,890"
Western Caro.,11/22/2011,59,39,Home,,-,"3,620"
Rice,11/25/2011,64,60,Neutral,"South Padre Island, TX",-,556
Providence,11/26/2011,79,62,Neutral,"South Padre Island, TX",-,700
Iowa St.,11/30/2011,69,62,Away,,-,"13,509"
Colorado St.,12/03/2011,83,77,Home,,-,"4,015"
Iowa,12/06/2011,80,60,Home,,-,"6,834"
Milwaukee,12/10/2011,67,51,Home,,-,"4,067"
Loras,12/19/2011,84,48,Home,,-,"3,437"
Ohio,12/20/2011,59,76,Home,,-,"3,486"
Illinois St.,12/29/2011,61,65,Away,,-,"5,265"
Evansville,01/01/2012,65,76,Home,,-,"3,653"
Indiana St.,01/04/2012,65,48,Home,,-,"3,409"
Drake,01/07/2012,83,68,Away,,-,"5,876"
Creighton,01/10/2012,60,63,Away,,-,"16,627"
Missouri St.,01/13/2012,61,60,Home,,-,"5,038"
Bradley,01/15/2012,67,78,Away,,-,"8,223"
Wichita St.,01/18/2012,68,71,Home,,-,"4,690"
Drake,01/22/2012,66,52,Home,,-,"3,975"
Indiana St.,01/25/2012,54,59,Away,,-,"4,933"
Missouri St.,01/28/2012,51,63,Away,,-,"9,376"
Southern Ill.,01/31/2012,58,49,Home,,-,"3,466"
Creighton,02/04/2012,65,62,Home,,-,"6,910"
Wichita St.,02/08/2012,57,82,Away,,-,"10,241"
Illinois St.,02/11/2012,78,63,Home,,-,"5,323"
Evansville,02/15/2012,62,63,Away,,-,"4,177"
VCU,02/17/2012,68,77,Away,,-,"7,617"
Bradley,02/22/2012,64,55,Home,,-,"4,680"
Southern Ill.,02/25/2012,65,61,Away,,-,"3,427"
Illinois St.,03/02/2012,42,54,Neutral,"St. Louis, MO",-,"11,348"
Saint Joseph's,03/14/2012,67,65,Away,,-,"2,851"
Drexel,03/18/2012,63,65,Away,,-,"1,884"
