Utah St.,11/11/2011,62,69,Away,,-,"10,270"
BYU-Hawaii,11/15/2011,73,52,Home,,-,"13,435"
Longwood,11/18/2011,92,60,Home,,-,"10,173"
Prairie View,11/22/2011,90,51,Home,,-,"11,760"
Nevada,11/25/2011,76,55,Neutral,"Hoffman Estates, IL",-,"3,424"
Wisconsin,11/26/2011,56,73,Neutral,"Hoffman Estates, IL",-,"2,634"
Northern Ariz.,11/30/2011,87,52,Neutral,"Prescott Valley, AZ",-,"3,215"
Oregon,12/03/2011,79,65,Neutral,EnergySolutions Arena,-,"12,845"
Weber St.,12/07/2011,94,66,Home,,-,"11,676"
Utah,12/10/2011,61,42,Away,,-,"10,327"
Baylor,12/17/2011,83,86,Home,,-,"22,700"
Buffalo,12/20/2011,93,78,Home,,-,"9,632"
UC Santa Barbara,12/22/2011,89,75,Home,,-,"10,670"
Cal St. San Marcos,12/27/2011,79,51,Home,,-,"13,007"
St. Mary's (CA),12/29/2011,82,98,Away,,-,"3,500"
San Diego,12/31/2011,88,52,Home,,-,"16,369"
Loyola Marymount,01/05/2012,73,65,Away,,-,"3,073"
San Francisco,01/07/2012,81,56,Home,,-,"14,823"
Santa Clara,01/14/2012,95,78,Home,,-,"16,116"
San Diego,01/16/2012,82,63,Away,,-,"3,204"
Loyola Marymount,01/19/2012,68,82,Home,,-,"12,751"
Pepperdine,01/21/2012,77,64,Away,,-,"3,104"
Virginia Tech,01/25/2012,70,68,Away,,-,"9,231"
St. Mary's (CA),01/28/2012,66,80,Home,,-,"22,700"
Gonzaga,02/02/2012,83,73,Home,,-,"19,257"
Portland,02/04/2012,79,60,Away,,-,"4,159"
Pepperdine,02/11/2012,86,48,Home,,-,"19,008"
San Francisco,02/16/2012,85,84,Away,,-,"2,875"
Santa Clara,02/18/2012,82,67,Away,,-,"4,700"
Gonzaga,02/23/2012,63,74,Away,,-,"6,000"
Portland,02/25/2012,76,66,Home,,-,"22,700"
San Diego,03/02/2012,73,68,Neutral,"Las Vegas, NV",-,"5,037"
Gonzaga,03/03/2012,58,77,Neutral,"Las Vegas, NV",-,"7,828"
Iona,03/13/2012,78,72,Neutral,"Dayton, OH",-,"8,510"
Marquette,03/15/2012,68,88,Neutral,"Louisville, KY",-,"16,069"
