Illinois,11/11/2011,49,67,Away,,-,"15,937"
Kansas St.,11/14/2011,61,74,Away,,-,"12,450"
Eastern Ill.,11/16/2011,61,65,Away,,-,"1,233"
Furman,11/20/2011,51,63,Away,,-,903
Fordham,11/26/2011,64,50,Home,,-,"1,947"
Milwaukee,12/01/2011,41,59,Away,,-,"3,517"
Green Bay,12/03/2011,47,57,Away,,-,"3,047"
DePaul,12/07/2011,58,69,Home,,-,"4,186"
Toledo,12/10/2011,57,55,Away,,-,"4,279"
Chicago St.,12/17/2011,64,49,Home,,-,"1,344"
Rockhurst,12/19/2011,69,46,Home,,-,"1,053"
Canisius,12/22/2011,59,45,Away,,-,"1,387"
Wright St.,12/29/2011,48,64,Home,,-,"1,429"
Detroit,12/31/2011,54,65,Home,,-,"1,564"
Youngstown St.,01/05/2012,64,68,Away,,1 OT,"1,415"
Cleveland St.,01/07/2012,48,69,Away,,-,"3,107"
Ill.-Chicago,01/14/2012,51,58,Away,,-,"3,153"
Valparaiso,01/19/2012,48,69,Home,,-,"2,555"
Butler,01/21/2012,57,63,Home,,-,"4,347"
Detroit,01/25/2012,52,67,Away,,-,"1,985"
Wright St.,01/27/2012,41,47,Away,,-,"4,743"
Cleveland St.,02/03/2012,47,65,Home,,-,"2,443"
Youngstown St.,02/05/2012,63,80,Home,,-,"1,708"
Ill.-Chicago,02/11/2012,78,69,Home,,-,"2,436"
Butler,02/14/2012,57,63,Away,,-,"5,812"
Bradley,02/18/2012,56,44,Away,,-,"7,680"
Valparaiso,02/21/2012,62,66,Away,,1 OT,"3,337"
Green Bay,02/23/2012,70,73,Home,,1 OT,"1,665"
Milwaukee,02/25/2012,69,78,Home,,-,"2,919"
Detroit,02/28/2012,71,80,Away,,-,"1,917"
