Tulsa,11/13/2011,52,67,Away,,-,"3,750"
Spring Hill,11/15/2011,71,44,Home,,-,650
La.-Monroe,11/19/2011,63,60,Home,,-,877
Blue Mountain,11/21/2011,69,50,Home,,-,475
Western Ky.,11/26/2011,67,72,Away,,-,"2,714"
Louisiana Tech,11/30/2011,72,69,Home,,1 OT,"1,065"
Southeast Mo. St.,12/03/2011,61,63,Away,,1 OT,"1,918"
Southern U.,12/12/2011,65,61,Home,,1 OT,873
Arkansas,12/17/2011,55,62,Away,,-,"11,672"
South Carolina,12/21/2011,43,62,Away,,-,"7,972"
Texas Tech,12/30/2011,54,62,Away,,-,"8,079"
Texas-Arlington,01/04/2012,46,85,Away,,-,578
Stephen F. Austin,01/07/2012,36,63,Away,,-,"1,447"
Champion Bapt.,01/10/2012,99,59,Home,,-,440
A&M-Corpus Christi,01/14/2012,67,55,Home,,-,465
McNeese St.,01/18/2012,47,61,Away,,-,782
Nicholls St.,01/21/2012,53,55,Home,,-,986
Central Ark.,01/25/2012,75,71,Home,,1 OT,"1,176"
Northwestern St.,01/28/2012,38,55,Away,,-,"1,442"
Lamar,02/01/2012,59,83,Home,,-,"1,016"
Sam Houston St.,02/04/2012,55,57,Home,,-,712
UTSA,02/08/2012,51,59,Away,,-,"1,530"
Northwestern St.,02/11/2012,66,61,Home,,-,873
Lamar,02/15/2012,54,70,Away,,-,"2,577"
UT Martin,02/18/2012,64,48,Home,,-,623
Texas St.,02/22/2012,61,62,Home,,-,630
Central Ark.,02/25/2012,63,64,Away,,-,"2,320"
McNeese St.,02/29/2012,64,57,Home,,-,"1,019"
Nicholls St.,03/03/2012,68,58,Away,,-,686
