Mary,11/11/2011,94,55,Home,,-,"2,058"
Duquesne,11/13/2011,66,84,Away,,-,"2,334"
North Dakota St.,11/16/2011,61,65,Away,,-,"2,450"
Wyoming,11/19/2011,52,44,Home,,-,"2,740"
Indiana St.,11/21/2011,56,57,Away,,-,"4,761"
Virginia,11/25/2011,42,68,Away,,-,"9,113"
Ill.-Chicago,12/01/2011,71,68,Home,,-,"2,067"
Loyola Chicago,12/03/2011,57,47,Home,,-,"3,047"
Wisconsin,12/07/2011,42,70,Away,,-,"17,076"
Marquette,12/10/2011,61,79,Away,,-,"14,208"
Michigan Tech,12/13/2011,69,61,Home,,-,"2,121"
Idaho,12/22/2011,63,61,Home,,-,"2,514"
Butler,12/29/2011,49,53,Away,,-,"7,550"
Valparaiso,12/31/2011,87,90,Away,,-,"2,353"
Milwaukee,01/07/2012,63,64,Away,,-,"4,437"
Detroit,01/12/2012,73,80,Home,,-,"2,142"
Wright St.,01/14/2012,57,56,Home,,-,"3,449"
Cleveland St.,01/20/2012,68,78,Away,,-,"2,941"
Youngstown St.,01/22/2012,47,77,Away,,-,"1,590"
Valparaiso,01/26/2012,75,60,Home,,-,"2,546"
Butler,01/28/2012,80,68,Home,,-,"5,820"
Milwaukee,02/04/2012,75,81,Home,,-,"5,124"
Wright St.,02/10/2012,53,48,Away,,-,"4,557"
Detroit,02/12/2012,74,77,Away,,-,"1,923"
Youngstown St.,02/14/2012,71,65,Home,,-,"2,910"
Eastern Mich.,02/18/2012,54,49,Home,,-,"3,539"
Cleveland St.,02/21/2012,71,67,Home,,-,"2,819"
Loyola Chicago,02/23/2012,73,70,Away,,1 OT,"1,665"
Ill.-Chicago,02/25/2012,71,63,Away,,-,"3,813"
Youngstown St.,02/28/2012,60,77,Away,,-,"3,114"
