Bridgewater (VA),11/12/2011,95,52,Home,,-,"1,759"
Purdue,11/14/2011,65,67,Away,,-,"13,882"
UCF,11/18/2011,72,84,Away,,-,"5,293"
Tennessee Tech,11/22/2011,57,62,Home,,1 OT,"1,106"
Citadel,11/26/2011,80,72,Home,,1 OT,"1,602"
Hampton,11/29/2011,64,68,Away,,-,"2,643"
Campbell,12/03/2011,62,72,Away,,-,"1,410"
Wake Forest,12/07/2011,83,87,Home,,-,"1,801"
Averett,12/10/2011,89,53,Home,,-,"1,377"
Marshall,12/17/2011,59,79,Away,,-,"5,564"
Wofford,12/21/2011,87,79,Home,,-,"1,583"
Coastal Caro.,12/31/2011,52,55,Home,,-,"1,003"
Charleston So.,01/02/2012,88,78,Home,,-,943
Presbyterian,01/05/2012,63,57,Away,,-,550
Gardner-Webb,01/07/2012,61,65,Away,,1 OT,"1,240"
Winthrop,01/12/2012,64,54,Home,,-,"1,785"
UNC Asheville,01/14/2012,79,86,Home,,-,"1,474"
Radford,01/17/2012,66,85,Away,,-,913
VMI,01/19/2012,77,88,Away,,-,"1,216"
Liberty,01/21/2012,78,84,Home,,-,"1,502"
UNC Asheville,01/26/2012,70,90,Away,,-,"1,542"
Winthrop,01/28/2012,52,47,Away,,-,"3,065"
Presbyterian,02/02/2012,62,65,Home,,-,"1,186"
Gardner-Webb,02/04/2012,81,77,Home,,1 OT,"1,557"
Coastal Caro.,02/09/2012,70,65,Away,,-,"1,039"
Charleston So.,02/11/2012,67,70,Away,,-,879
Radford,02/14/2012,71,62,Home,,-,"1,081"
Stephen F. Austin,02/18/2012,62,69,Away,,-,"1,517"
Campbell,02/22/2012,98,60,Home,,-,"1,398"
Gardner-Webb,02/27/2012,68,58,Home,,-,"1,276"
UNC Asheville,02/29/2012,61,86,Away,,-,"1,568"
