Purdue,11/11/2011,34,96,Away,,-,"14,719"
Milwaukee,11/14/2011,57,59,Home,,-,"1,025"
Iowa,11/17/2011,55,88,Away,,-,"9,666"
Eastern Ill.,11/20/2011,55,67,Home,,-,927
Boise St.,11/26/2011,57,71,Away,,-,"3,019"
Utah Valley,11/28/2011,47,58,Away,,-,"1,044"
Neb. Omaha,12/03/2011,72,77,Home,,-,758
Ill.-Chicago,12/10/2011,55,62,Away,,-,"3,026"
DePaul,12/14/2011,52,75,Home,,-,811
Southern Ill.,12/17/2011,49,62,Home,,-,"1,063"
Valparaiso,12/20/2011,48,59,Home,,-,850
Roosevelt,01/02/2012,72,46,Home,,-,794
Eastern Mich.,01/07/2012,40,47,Home,,-,615
Western Mich.,01/11/2012,68,77,Away,,-,"2,518"
Central Mich.,01/14/2012,74,66,Home,,-,"1,141"
Toledo,01/18/2012,41,71,Away,,-,"4,015"
Ball St.,01/21/2012,65,75,Home,,-,"1,961"
Kent St.,01/25/2012,56,90,Away,,-,"2,753"
Buffalo,01/28/2012,59,74,Home,,-,"1,427"
Ohio,02/01/2012,58,67,Home,,-,784
Bowling Green,02/04/2012,40,65,Away,,-,"2,144"
Miami (OH),02/08/2012,62,59,Home,,-,768
Akron,02/11/2012,51,75,Away,,-,"4,378"
Western Mich.,02/15/2012,53,78,Home,,-,"1,020"
SIU Edwardsville,02/18/2012,62,64,Away,,-,"1,458"
Eastern Mich.,02/22/2012,45,48,Away,,-,813
Central Mich.,02/26/2012,64,74,Away,,-,"1,113"
Toledo,02/29/2012,65,61,Home,,-,996
Ball St.,03/03/2012,51,62,Away,,-,"3,935"
Eastern Mich.,03/05/2012,55,52,Away,,-,843
Western Mich.,03/07/2012,54,71,Neutral,"Cleveland, OH",-,"2,523"
