Ole Miss,11/14/2008,52,65,Away,,-,"6,249"
Lyon,11/17/2008,88,46,Home,,-,"2,827"
Murray St.,11/19/2008,55,47,Home,,-,"2,856"
UT Martin,11/25/2008,76,67,Away,,-,"3,261"
Ball St.,11/29/2008,54,53,Away,,-,"3,004"
Indiana St.,12/01/2008,56,54,Away,,-,"3,221"
Central Baptist,12/04/2008,108,71,Home,,-,"2,163"
Missouri St.,12/06/2008,47,52,Away,,-,"7,246"
Mississippi Val.,12/15/2008,75,58,Home,,-,"1,362"
FIU,12/18/2008,61,41,Home,,-,"2,673"
UALR,12/20/2008,59,65,Away,,-,"5,012"
Southeast Mo. St.,12/23/2008,86,67,Home,,-,"2,944"
Oklahoma St.,12/29/2008,53,76,Away,,-,"9,082"
New Orleans,01/03/2009,71,56,Home,,-,"3,497"
Denver,01/08/2009,75,73,Away,,1 OT,"2,274"
North Texas,01/10/2009,83,86,Away,,3 OT,"2,759"
La.-Monroe,01/15/2009,65,62,Home,,-,"3,667"
South Ala.,01/17/2009,67,74,Home,,-,"4,584"
Middle Tenn.,01/22/2009,57,60,Away,,-,"3,178"
Fla. Atlantic,01/24/2009,62,60,Home,,-,"3,980"
Western Ky.,02/02/2009,63,68,Home,,-,"5,091"
Troy,02/05/2009,77,85,Away,,-,"1,576"
FIU,02/07/2009,76,80,Away,,1 OT,616
UALR,02/12/2009,57,58,Home,,-,"5,665"
La.-Lafayette,02/14/2009,50,54,Away,,-,"2,964"
New Orleans,02/19/2009,63,73,Away,,-,512
Denver,02/21/2009,53,73,Home,,-,"3,949"
North Texas,02/26/2009,82,91,Home,,-,"3,729"
Middle Tenn.,03/04/2009,62,69,Away,,-,"1,104"
La.-Monroe,03/28/2009,63,64,Away,,-,"1,323"
