Houston,11/15/2008,64,73,Away,,-,"3,217"
Campbellsville,11/18/2008,62,48,Home,,-,"3,528"
Murray St.,11/22/2008,61,89,Away,,-,"7,038"
Southern Ill.,11/26/2008,79,70,Home,,-,"3,948"
Louisville,11/30/2008,68,54,Neutral,"Nashville, TN",-,"8,193"
Georgia,12/02/2008,67,63,Home,,-,"7,086"
Tulane,12/06/2008,82,67,Away,,-,"1,455"
Evansville,12/13/2008,40,72,Away,,-,"7,746"
South Ala.,12/18/2008,69,66,Away,,-,"4,360"
Alabama A&M,12/21/2008,83,60,Home,,-,"3,083"
Florida St.,12/28/2008,69,82,Neutral,"Sunrise, FL",-,"9,045"
Troy,01/01/2009,99,76,Home,,-,"3,778"
UALR,01/03/2009,79,47,Home,,-,"4,538"
Mississippi St.,01/05/2009,67,95,Away,,-,"7,674"
FIU,01/08/2009,79,81,Away,,-,609
Fla. Atlantic,01/10/2009,78,57,Away,,-,"1,165"
Middle Tenn.,01/15/2009,63,61,Home,,-,"5,142"
New Orleans,01/17/2009,70,60,Home,,-,"5,042"
La.-Lafayette,01/22/2009,73,68,Home,,-,"4,814"
Denver,01/24/2009,74,78,Away,,-,"3,550"
North Texas,01/31/2009,71,67,Home,,-,"5,689"
Arkansas St.,02/02/2009,68,63,Away,,-,"5,091"
La.-Monroe,02/05/2009,64,55,Away,,-,847
South Ala.,02/07/2009,67,59,Home,,-,"6,613"
Troy,02/14/2009,82,87,Away,,-,"2,204"
UALR,02/19/2009,78,69,Away,,-,"5,012"
FIU,02/21/2009,79,66,Home,,-,"7,117"
Fla. Atlantic,02/26/2009,87,67,Home,,-,"6,413"
Middle Tenn.,02/28/2009,68,49,Away,,-,"5,128"
FIU,03/08/2009,66,48,Neutral,"Hot Springs, AR",-,"3,402"
North Texas,03/09/2009,77,70,Neutral,"Hot Springs, AR",-,"3,922"
South Ala.,03/10/2009,64,56,Neutral,"Hot Springs, AR",-,"3,493"
Illinois,03/19/2009,76,72,Neutral,"Portland, OR",-,"17,169"
Gonzaga,03/21/2009,81,83,Neutral,"Portland, OR",-,"18,794"
