Northwestern,11/16/2008,39,81,Away,,-,"3,089"
Bacone,11/19/2008,74,57,Home,,-,747
UNC Greensboro,11/22/2008,73,60,Home,,-,"1,227"
Vanderbilt,11/26/2008,62,83,Away,,-,"12,126"
Citadel,11/29/2008,58,53,Neutral,"Cancun, MX",-,232
South Dakota St.,11/30/2008,67,72,Neutral,"Cancun, MX",-,240
William Woods,12/03/2008,73,53,Home,,-,376
Missouri St.,12/13/2008,46,63,Away,,-,"7,216"
Ecclesia,12/17/2008,71,56,Home,,-,277
Bowling Green,12/20/2008,67,65,Home,,-,685
UT Martin,12/31/2008,65,84,Home,,-,"1,027"
St. Bonaventure,01/03/2009,58,68,Home,,-,750
Haskell,01/06/2009,110,51,Home,,-,367
A&M-Corpus Christi,01/10/2009,44,70,Away,,-,"1,352"
Stephen F. Austin,01/14/2009,55,72,Home,,-,866
Texas St.,01/17/2009,77,72,Home,,-,"1,832"
Nicholls St.,01/21/2009,42,63,Away,,-,"1,295"
McNeese St.,01/24/2009,58,54,Away,,-,"1,089"
Southeastern La.,01/28/2009,64,75,Home,,-,827
Northwestern St.,01/31/2009,64,80,Away,,-,"1,224"
Lamar,02/04/2009,57,59,Home,,-,617
Sam Houston St.,02/07/2009,52,75,Home,,-,727
UTSA,02/11/2009,79,88,Away,,-,"1,057"
Northwestern St.,02/14/2009,77,79,Home,,-,793
Texas-Arlington,02/21/2009,73,87,Away,,-,746
Nicholls St.,02/25/2009,58,60,Home,,-,418
Southeastern La.,02/28/2009,61,98,Away,,-,"1,307"
Stephen F. Austin,03/04/2009,39,61,Away,,-,"2,874"
McNeese St.,03/07/2009,78,69,Home,,-,679
