Maryland,11/14/2008,52,81,Away,,-,"17,342"
Boston U.,11/18/2008,68,71,Home,,1 OT,"3,022"
Saint Francis (PA),11/22/2008,59,69,Away,,1 OT,"1,628"
Old Dominion,11/25/2008,83,82,Home,,2 OT,"2,249"
Wagner,11/29/2008,79,83,Home,,-,"2,179"
La Salle,12/02/2008,65,68,Away,,-,"1,876"
Wake Forest,12/06/2008,52,81,Away,,-,"10,305"
Binghamton,12/09/2008,63,60,Home,,-,"1,244"
Drexel,12/20/2008,81,75,Home,,-,"2,148"
Richmond,12/22/2008,57,79,Away,,-,"4,146"
Marist,12/28/2008,63,89,Away,,-,"1,843"
St. Bonaventure,12/30/2008,82,90,Home,,2 OT,"2,693"
Ohio,01/03/2009,67,85,Away,,-,"3,318"
Cornell,01/06/2009,64,75,Away,,-,"1,143"
Navy,01/10/2009,67,71,Away,,-,"2,600"
American,01/14/2009,55,69,Away,,-,"1,615"
Holy Cross,01/17/2009,56,68,Home,,-,"3,490"
Lafayette,01/21/2009,71,61,Home,,-,"1,927"
Colgate,01/24/2009,64,62,Home,,1 OT,"3,416"
Lehigh,01/28/2009,59,61,Away,,-,819
Army,01/31/2009,65,76,Away,,-,"1,357"
Colgate,02/04/2009,57,68,Away,,-,468
Navy,02/07/2009,60,62,Home,,1 OT,"3,129"
American,02/11/2009,50,52,Home,,-,"1,938"
Holy Cross,02/14/2009,72,66,Away,,-,"3,858"
Lafayette,02/18/2009,68,71,Away,,-,895
Delaware,02/21/2009,68,81,Home,,-,"2,248"
Lehigh,02/25/2009,72,51,Home,,-,"1,948"
Army,02/28/2009,53,70,Home,,-,"3,495"
Holy Cross,03/04/2009,56,75,Away,,-,"2,158"
