Louisiana Tech,11/15/2008,59,61,Home,,-,"3,348"
Lamar,11/18/2008,68,78,Home,,-,"2,284"
Utah Valley,11/22/2008,41,71,Away,,-,"1,233"
Oral Roberts,11/25/2008,79,75,Home,,1 OT,"2,625"
McNeese St.,12/02/2008,73,64,Home,,-,"4,209"
Alabama,12/07/2008,44,61,Away,,-,"8,143"
Louisiana Col.,12/13/2008,85,58,Home,,-,"2,871"
La.-Monroe,12/15/2008,86,58,Home,,-,"2,821"
North Texas,12/18/2008,64,78,Home,,-,"3,153"
Sam Houston St.,12/21/2008,54,56,Home,,-,"2,713"
Tennessee,12/29/2008,62,89,Away,,-,"21,863"
LSU,12/31/2008,79,81,Away,,-,"9,030"
Denver,01/03/2009,63,62,Home,,2 OT,"3,479"
New Orleans,01/08/2009,58,61,Away,,-,625
Troy,01/10/2009,83,81,Away,,-,"2,159"
UALR,01/15/2009,71,79,Home,,1 OT,"3,062"
UAB,01/19/2009,62,97,Away,,-,"3,509"
Western Ky.,01/22/2009,68,73,Away,,-,"4,814"
South Ala.,01/24/2009,67,65,Home,,-,"3,797"
Middle Tenn.,01/29/2009,76,83,Away,,-,"3,103"
Fla. Atlantic,01/31/2009,47,63,Away,,-,937
FIU,02/05/2009,90,73,Home,,-,"2,137"
North Texas,02/07/2009,74,92,Away,,-,"4,053"
La.-Monroe,02/12/2009,69,73,Away,,-,"1,019"
Arkansas St.,02/14/2009,54,50,Home,,-,"2,964"
Denver,02/19/2009,51,55,Away,,-,"1,229"
New Orleans,02/22/2009,76,60,Home,,-,"2,641"
Troy,02/26/2009,67,81,Home,,-,"2,641"
UALR,02/28/2009,60,67,Away,,-,"5,112"
FIU,03/04/2009,69,71,Home,,-,"1,168"
