Chowan,11/15/2008,79,64,Home,,-,"2,563"
East Carolina,11/19/2008,65,86,Away,,-,"4,037"
UNC Asheville,11/22/2008,94,57,Home,,-,"1,495"
VMI,11/24/2008,92,97,Home,,-,"1,531"
Appalachian St.,11/29/2008,66,79,Away,,-,"1,188"
VMI,12/09/2008,76,88,Away,,-,"1,076"
Fla. Gulf Coast,12/13/2008,68,72,Away,,-,687
Stetson,12/15/2008,56,63,Away,,-,"1,632"
UNC Pembroke,12/20/2008,91,67,Home,,-,"1,310"
Chicago St.,12/29/2008,89,98,Neutral,"Orlando, FL",-,"3,340"
Penn,12/30/2008,67,78,Neutral,"Orlando, FL",-,"2,966"
Mercer,01/03/2009,72,57,Home,,-,"1,452"
Kennesaw St.,01/05/2009,77,67,Home,,-,"1,475"
Lipscomb,01/08/2009,69,68,Away,,-,753
Belmont,01/10/2009,54,87,Away,,-,"1,165"
Jacksonville,01/17/2009,63,76,Home,,-,"2,271"
North Florida,01/19/2009,61,57,Home,,-,"1,038"
East Tenn. St.,01/22/2009,60,79,Away,,-,"3,239"
S.C. Upstate,01/24/2009,65,73,Away,,-,888
Fla. Gulf Coast,01/28/2009,78,62,Home,,-,"1,007"
Kennesaw St.,01/31/2009,87,44,Away,,-,"1,507"
Mercer,02/02/2009,92,73,Away,,-,"1,607"
Belmont,02/06/2009,84,87,Home,,-,"1,944"
Lipscomb,02/09/2009,67,83,Home,,-,"1,273"
North Florida,02/14/2009,59,61,Away,,-,"1,274"
Jacksonville,02/16/2009,89,83,Away,,-,"1,893"
S.C. Upstate,02/21/2009,51,47,Home,,-,"2,127"
East Tenn. St.,02/23/2009,68,62,Home,,-,"1,143"
Stetson,02/27/2009,73,56,Home,,-,"2,032"
Lipscomb,03/05/2009,52,82,Away,,-,"1,891"
