Virginia Tech,11/14/2008,62,65,Away,,-,"9,847"
Longwood,11/18/2008,84,85,Away,,-,"1,218"
Oklahoma,11/22/2008,76,80,Away,,-,"11,076"
South Carolina,11/25/2008,70,85,Away,,-,"9,545"
Virginia-Wise,11/29/2008,74,47,Home,,-,"1,100"
Radford,12/04/2008,91,71,Away,,-,575
Liberty,12/06/2008,59,68,Away,,-,"2,340"
Wichita St.,12/12/2008,64,76,Away,,-,"10,206"
Kansas St.,12/14/2008,48,107,Away,,-,"8,112"
Western Caro.,12/17/2008,96,90,Away,,-,611
Ferrum,12/20/2008,85,51,Home,,-,395
Anderson (SC),12/31/2008,86,83,Home,,-,500
VMI,01/03/2009,92,96,Home,,-,"1,500"
UNC Asheville,01/07/2009,76,86,Home,,-,"1,750"
High Point,01/10/2009,60,57,Away,,-,"1,119"
Winthrop,01/14/2009,64,49,Away,,-,"2,064"
Coastal Caro.,01/17/2009,77,55,Home,,-,"2,532"
Presbyterian,01/21/2009,60,72,Away,,-,514
Charleston So.,01/24/2009,86,70,Away,,-,821
Coastal Caro.,01/28/2009,79,74,Away,,-,"1,009"
Radford,01/31/2009,57,76,Home,,-,"2,845"
Liberty,02/04/2009,95,90,Home,,2 OT,"2,345"
VMI,02/07/2009,88,94,Away,,-,"4,084"
UNC Asheville,02/11/2009,78,87,Away,,1 OT,816
High Point,02/14/2009,57,61,Home,,-,"2,051"
Winthrop,02/18/2009,55,60,Home,,-,"1,250"
James Madison,02/21/2009,78,90,Away,,-,"4,047"
Presbyterian,02/25/2009,78,72,Home,,-,"1,850"
Charleston So.,02/28/2009,68,59,Home,,-,"2,790"
Liberty,03/03/2009,77,88,Away,,-,"2,310"
