Belmont Abbey,11/14/2008,75,63,Home,,-,783
Montreat,11/16/2008,91,78,Home,,-,792
Liberty,11/18/2008,84,56,Home,,-,958
Campbell,11/22/2008,57,94,Away,,-,"1,495"
Wofford,11/25/2008,69,74,Away,,-,767
North Carolina,11/30/2008,48,116,Away,,-,"18,054"
Tennessee,12/03/2008,69,87,Away,,-,"19,391"
VMI,12/06/2008,105,114,Home,,-,"1,009"
Catawba,12/13/2008,84,67,Home,,-,771
Duke,12/17/2008,56,99,Away,,-,"9,314"
Buffalo,12/20/2008,52,71,Away,,-,"1,293"
Ohio St.,12/22/2008,59,83,Away,,-,"13,317"
Western Caro.,12/31/2008,81,78,Home,,-,"1,121"
Charleston So.,01/03/2009,76,65,Away,,-,657
Gardner-Webb,01/07/2009,86,76,Away,,-,"1,750"
Radford,01/10/2009,88,98,Away,,1 OT,575
High Point,01/13/2009,61,59,Home,,-,871
Winthrop,01/17/2009,67,87,Away,,-,"2,546"
Coastal Caro.,01/19/2009,57,64,Away,,-,"1,017"
Presbyterian,01/24/2009,68,58,Home,,-,"1,006"
Winthrop,01/28/2009,49,56,Home,,-,971
Liberty,01/31/2009,66,78,Away,,-,"6,562"
VMI,02/02/2009,103,95,Away,,1 OT,"2,483"
Charleston So.,02/07/2009,80,71,Home,,-,"1,006"
Gardner-Webb,02/11/2009,87,78,Home,,1 OT,816
Radford,02/14/2009,65,66,Home,,-,941
High Point,02/18/2009,81,78,Away,,1 OT,841
Coastal Caro.,02/21/2009,74,63,Home,,-,"1,178"
Presbyterian,02/28/2009,61,76,Away,,-,"1,174"
Winthrop,03/03/2009,76,68,Home,,-,"1,008"
Radford,03/05/2009,86,94,Away,,-,"3,669"
