Utah Valley,11/14/2008,62,68,Away,,-,"3,250"
Haskell,11/17/2008,95,63,Home,,-,897
UNLV,11/20/2008,71,87,Away,,-,"11,760"
UC Riverside,11/22/2008,52,59,Away,,-,407
North Dakota St.,11/25/2008,82,89,Home,,-,770
Arizona,11/30/2008,57,74,Away,,-,"12,204"
Utah Valley,12/06/2008,64,63,Home,,-,923
Northern N.M.,12/14/2008,80,39,Home,,-,512
Stanford,12/17/2008,57,66,Away,,-,"6,795"
Wichita St.,12/20/2008,53,58,Away,,-,"10,502"
North Dakota St.,12/22/2008,68,90,Away,,-,"3,110"
Northern Colo.,12/29/2008,79,81,Away,,-,"1,087"
Eastern Wash.,01/02/2009,72,49,Home,,-,"1,092"
Portland St.,01/04/2009,91,92,Home,,4 OT,886
Montana,01/08/2009,61,62,Away,,-,"3,005"
Montana St.,01/10/2009,68,74,Away,,-,"3,263"
Sacramento St.,01/18/2009,89,64,Away,,-,612
Idaho St.,01/22/2009,52,60,Home,,-,"1,218"
Weber St.,01/24/2009,54,59,Home,,-,"1,556"
Northern Colo.,01/31/2009,67,64,Home,,-,"1,117"
Portland St.,02/05/2009,66,78,Away,,-,"1,237"
Eastern Wash.,02/07/2009,50,54,Away,,-,"3,097"
Montana St.,02/12/2009,83,64,Home,,-,869
Montana,02/14/2009,54,73,Home,,-,"1,107"
Sacramento St.,02/21/2009,68,58,Home,,-,"1,010"
Weber St.,02/26/2009,51,70,Away,,-,"4,237"
Idaho St.,02/28/2009,49,71,Away,,-,"2,756"
