Longwood,11/16/2008,81,74,Away,,-,"1,116"
William & Mary,11/19/2008,58,74,Away,,-,"2,022"
Michigan,11/25/2008,49,83,Away,,-,"7,544"
Air Force,11/30/2008,52,75,Away,,-,"2,419"
Jacksonville St.,12/02/2008,61,80,Home,,-,"1,260"
N.C. A&T,12/06/2008,66,93,Away,,-,"2,743"
Wright St.,12/17/2008,43,66,Away,,-,"3,554"
Missouri St.,12/20/2008,66,75,Away,,-,"5,831"
Middle Tenn.,12/21/2008,56,77,Neutral,"Springfield, MO",-,"5,596"
UC Irvine,12/22/2008,51,64,Neutral,"Springfield, MO",-,"5,758"
Utah Valley,12/28/2008,68,75,Neutral,"Bozeman, MT",-,"2,526"
Coppin St.,01/10/2009,87,77,Away,,-,347
Morgan St.,01/12/2009,70,74,Away,,-,"1,191"
Delaware St.,01/17/2009,72,61,Home,,-,"2,254"
Md.-East. Shore,01/19/2009,79,70,Home,,-,"1,507"
South Carolina St.,01/24/2009,68,62,Away,,-,967
Winston-Salem,01/26/2009,69,51,Away,,-,"1,432"
Hampton,01/31/2009,68,62,Away,,-,"5,612"
Howard,02/02/2009,62,68,Away,,-,629
Bethune-Cookman,02/07/2009,57,64,Home,,-,"2,432"
Florida A&M,02/09/2009,96,69,Home,,-,"1,282"
Delaware St.,02/14/2009,74,86,Away,,-,"1,253"
Md.-East. Shore,02/16/2009,81,83,Away,,-,"4,781"
South Carolina St.,02/21/2009,66,76,Home,,-,"1,538"
Winston-Salem,02/23/2009,64,68,Home,,-,"1,163"
Hampton,02/28/2009,90,68,Home,,-,"4,192"
Howard,03/02/2009,85,71,Home,,-,"2,281"
N.C. A&T,03/05/2009,74,61,Home,,-,"2,447"
Bethune-Cookman,03/12/2009,63,58,Neutral,"Winston-Salem, NC",-,"9,310"
South Carolina St.,03/13/2009,74,71,Neutral,"Winston-Salem, NC",-,"8,748"
Morgan St.,03/14/2009,69,83,Neutral,"Winston-Salem, NC",-,"9,501"
