Illinois,11/14/2008,50,66,Away,,-,"14,422"
UC Irvine,11/19/2008,74,69,Away,,-,"1,021"
Texas-Arlington,11/22/2008,73,70,Home,,-,"1,704"
Idaho,11/24/2008,69,59,Home,,-,"1,831"
Minnesota,11/26/2008,67,88,Away,,-,"11,977"
UC Irvine,11/30/2008,78,64,Home,,-,"1,264"
Portland,12/03/2008,63,58,Away,,-,"1,033"
Montana St.,12/06/2008,61,55,Home,,-,"2,257"
Hawaii,12/13/2008,55,75,Away,,-,"5,585"
UMKC,12/18/2008,61,68,Home,,-,"1,142"
Washington,12/20/2008,50,83,Away,,-,"7,401"
Evergreen St.,12/22/2008,90,87,Home,,-,"1,283"
Boise St.,12/29/2008,48,57,Away,,-,"3,069"
Northern Ariz.,01/02/2009,49,72,Away,,-,"1,092"
Sacramento St.,01/04/2009,87,74,Away,,-,521
Idaho St.,01/08/2009,71,65,Home,,-,"1,757"
Weber St.,01/11/2009,69,77,Home,,-,"2,451"
Northern Colo.,01/15/2009,68,75,Away,,-,"1,194"
Montana,01/21/2009,50,63,Home,,-,"2,280"
Portland St.,01/24/2009,61,83,Away,,-,"1,500"
Montana St.,01/29/2009,65,69,Away,,-,"3,517"
Montana,01/31/2009,52,60,Away,,-,"4,126"
Sacramento St.,02/05/2009,67,46,Home,,-,"1,774"
Northern Ariz.,02/07/2009,54,50,Home,,-,"3,097"
Weber St.,02/12/2009,57,74,Away,,-,"4,881"
Idaho St.,02/14/2009,70,75,Away,,-,"2,473"
Northern Colo.,02/21/2009,60,59,Home,,-,"1,890"
Seattle,02/24/2009,59,63,Home,,1 OT,"1,622"
Portland St.,02/28/2009,62,66,Home,,1 OT,"1,969"
St. Mary's (CA),03/13/2009,65,85,Away,,-,"2,149"
