Loyola Maryland,11/14/2008,84,76,Away,,-,"2,100"
Virginia Tech,11/17/2008,57,62,Away,,-,"9,847"
George Mason,11/25/2008,60,72,Away,,-,"5,512"
Boston U.,11/29/2008,78,69,Home,,-,"1,568"
American,12/01/2008,57,52,Away,,-,"1,383"
Sacred Heart,12/04/2008,75,80,Away,,-,954
Central Conn. St.,12/06/2008,65,66,Away,,1 OT,"1,426"
Navy,12/09/2008,65,68,Home,,-,"1,190"
Penn St.,12/13/2008,56,61,Away,,-,"4,676"
Georgetown,12/20/2008,58,69,Away,,-,"10,364"
La Salle,12/23/2008,59,65,Away,,-,"1,311"
Bryant,12/29/2008,68,44,Home,,-,"1,106"
Lafayette,01/02/2009,67,62,Away,,-,"1,092"
Robert Morris,01/05/2009,70,77,Home,,-,812
Fairleigh Dickinson,01/08/2009,81,62,Home,,-,688
St. Francis (NY),01/10/2009,74,62,Away,,-,305
LIU Brooklyn,01/15/2009,80,54,Home,,-,"1,052"
Sacred Heart,01/17/2009,78,67,Home,,-,"1,203"
Central Conn. St.,01/22/2009,64,62,Home,,-,"1,103"
Monmouth,01/24/2009,70,52,Home,,-,"2,216"
Quinnipiac,01/29/2009,60,42,Away,,-,"1,008"
Wagner,01/31/2009,65,51,Home,,-,"2,468"
LIU Brooklyn,02/05/2009,70,76,Away,,-,917
Fairleigh Dickinson,02/07/2009,75,68,Away,,-,821
St. Francis (NY),02/12/2009,68,57,Home,,-,"1,136"
Monmouth,02/14/2009,72,62,Away,,-,"1,015"
Wagner,02/19/2009,65,70,Away,,-,"1,204"
Saint Francis (PA),02/21/2009,93,63,Home,,-,"2,812"
Robert Morris,02/28/2009,63,66,Away,,-,"1,344"
Wagner,03/05/2009,72,62,Home,,-,"1,326"
Sacred Heart,03/08/2009,68,63,Home,,-,"1,874"
Robert Morris,03/11/2009,46,48,Away,,-,"3,227"
James Madison,03/18/2009,58,69,Away,,-,"1,176"
