Tulane,11/15/2008,62,68,Away,,-,"1,562"
La.-Monroe,11/20/2008,82,63,Away,,-,803
TCU,11/22/2008,64,68,Away,,-,"2,500"
Fla. Atlantic,11/28/2008,72,68,Home,,-,350
La.-Lafayette,12/02/2008,64,73,Away,,-,"4,209"
Louisiana Col.,12/10/2008,88,59,Home,,-,735
La.-Monroe,12/13/2008,66,57,Home,,-,706
Louisiana Tech,12/15/2008,61,44,Home,,-,812
Southern Miss.,12/18/2008,50,69,Away,,-,"3,083"
LSU,12/22/2008,59,62,Away,,-,"8,604"
Samford,12/30/2008,52,57,Home,,-,935
Texas A&M,01/03/2009,52,57,Away,,-,"11,029"
Wiley,01/07/2009,84,75,Home,,-,657
UTSA,01/10/2009,49,58,Away,,-,"1,033"
Lamar,01/17/2009,75,63,Home,,-,"1,349"
Southeastern La.,01/21/2009,49,52,Away,,-,"1,729"
Central Ark.,01/24/2009,54,58,Home,,-,"1,089"
Nicholls St.,01/28/2009,45,56,Home,,-,802
Stephen F. Austin,01/31/2009,41,43,Away,,-,"3,745"
Northwestern St.,02/04/2009,81,75,Home,,-,769
Texas St.,02/08/2009,85,79,Home,,-,832
Texas-Arlington,02/11/2009,59,78,Away,,-,919
Stephen F. Austin,02/14/2009,59,56,Home,,-,"1,077"
Northwestern St.,02/18/2009,88,74,Away,,-,831
A&M-Corpus Christi,02/21/2009,46,49,Away,,-,"1,386"
Sam Houston St.,02/25/2009,60,75,Home,,-,600
Nicholls St.,02/28/2009,76,80,Away,,1 OT,"1,125"
Southeastern La.,03/04/2009,61,71,Home,,-,832
Central Ark.,03/07/2009,69,78,Away,,-,679
