Holy Cross,11/14/2008,58,67,Away,,-,"2,598"
Fairfield,11/18/2008,54,70,Away,,-,"4,959"
Providence,11/20/2008,87,111,Away,,-,"5,108"
Yale,11/30/2008,63,57,Home,,-,756
Mt. St. Mary's,12/04/2008,80,75,Home,,-,954
Fairleigh Dickinson,12/06/2008,96,86,Home,,-,864
Hartford,12/14/2008,55,59,Home,,-,654
Albany (NY),12/20/2008,59,60,Home,,-,314
Penn St.,12/23/2008,65,73,Away,,-,"4,407"
Columbia,12/29/2008,84,79,Away,,1 OT,484
Boston College,12/31/2008,76,89,Away,,-,"2,137"
Monmouth,01/03/2009,56,70,Away,,-,831
LIU Brooklyn,01/05/2009,67,74,Away,,-,564
Saint Francis (PA),01/08/2009,76,60,Home,,-,508
Robert Morris,01/10/2009,70,72,Home,,1 OT,492
Bryant,01/14/2009,73,64,Away,,-,513
Mt. St. Mary's,01/17/2009,67,78,Away,,-,"1,203"
Quinnipiac,01/22/2009,70,66,Away,,-,"2,167"
Wagner,01/25/2009,68,64,Away,,-,"2,338"
St. Francis (NY),01/29/2009,71,51,Home,,-,609
Central Conn. St.,01/31/2009,77,69,Home,,-,"1,815"
Quinnipiac,02/05/2009,64,66,Home,,-,"1,226"
LIU Brooklyn,02/07/2009,101,72,Home,,-,"1,595"
Robert Morris,02/12/2009,79,85,Away,,-,"1,158"
Saint Francis (PA),02/14/2009,72,57,Away,,-,"1,286"
Central Conn. St.,02/19/2009,101,67,Away,,-,"2,901"
Monmouth,02/21/2009,83,61,Home,,-,"1,332"
St. Francis (NY),02/26/2009,76,73,Away,,-,407
Bryant,02/28/2009,90,60,Home,,-,"1,507"
Central Conn. St.,03/05/2009,76,64,Home,,-,"1,116"
Mt. St. Mary's,03/08/2009,63,68,Away,,-,"1,874"
