Prairie View,11/15/2008,86,65,Home,,-,"5,463"
Chattanooga,11/17/2008,103,75,Home,,-,"5,275"
Xavier,11/20/2008,71,75,Neutral,"San Juan, PR",-,"3,271"
Fairfield,11/21/2008,87,59,Neutral,"San Juan, PR",-,"6,733"
Southern California,11/23/2008,83,72,Neutral,"San Juan, PR",-,"8,242"
Oral Roberts,11/30/2008,92,83,Home,,-,"5,229"
Ark.-Pine Bluff,12/02/2008,95,41,Home,,-,"5,502"
California,12/07/2008,93,66,Home,,-,"8,310"
Murray St.,12/13/2008,75,64,Home,,-,"8,517"
Stetson,12/20/2008,78,44,Home,,-,"7,409"
Illinois,12/23/2008,59,75,Neutral,"St. Louis, MO",-,"19,586"
SIU Edwardsville,12/27/2008,107,57,Home,,-,"6,793"
Centenary (LA),12/30/2008,80,52,Home,,-,"6,755"
Georgia,01/03/2009,83,76,Away,,-,"8,060"
Coppin St.,01/06/2009,88,55,Home,,-,"7,244"
Nebraska,01/10/2009,51,56,Away,,-,"11,570"
Colorado,01/14/2009,107,62,Home,,-,"9,171"
Iowa St.,01/17/2009,77,46,Home,,-,"12,403"
Oklahoma St.,01/21/2009,97,95,Away,,-,"10,810"
Texas Tech,01/24/2009,97,86,Home,,-,"13,357"
Kansas St.,01/28/2009,72,88,Away,,-,"9,665"
Baylor,01/31/2009,89,72,Home,,-,"15,061"
Texas,02/04/2009,69,65,Away,,-,"13,095"
Iowa St.,02/07/2009,82,68,Away,,-,"11,919"
Kansas,02/09/2009,62,60,Home,,-,"15,061"
Nebraska,02/14/2009,70,47,Home,,-,"15,061"
Colorado,02/21/2009,66,53,Away,,-,"6,271"
Kansas St.,02/25/2009,94,74,Home,,-,"14,825"
Kansas,03/01/2009,65,90,Away,,-,"16,300"
Oklahoma,03/04/2009,73,64,Home,,-,"15,061"
Texas A&M,03/07/2009,86,96,Away,,-,"13,007"
Texas Tech,03/12/2009,81,60,Neutral,"Oklahoma City, OK",-,"16,786"
Oklahoma St.,03/13/2009,67,59,Neutral,"Oklahoma City, OK",-,"16,605"
Baylor,03/14/2009,73,60,Neutral,"Oklahoma City, OK",-,"15,321"
Cornell,03/20/2009,78,59,Neutral,"Boise, ID",-,"11,997"
Marquette,03/22/2009,83,79,Neutral,"Boise, ID",-,"12,184"
Memphis,03/26/2009,102,91,Neutral,"Glendale, AZ",-,"20,101"
Connecticut,03/28/2009,75,82,Neutral,"Glendale, AZ",-,"18,886"
