Wake Forest,11/14/2008,48,94,Away,,-,"9,573"
Kent St.,11/17/2008,42,83,Away,,-,"3,074"
Fla. Gulf Coast,11/20/2008,58,66,Away,,-,"2,180"
Tulsa,11/25/2008,52,92,Away,,-,"4,625"
UNC Wilmington,11/28/2008,64,79,Neutral,"South Padre Island, TX",-,150
Jackson St.,11/29/2008,49,69,Neutral,"South Padre Island, TX",-,237
High Point,12/03/2008,64,73,Home,,-,"1,844"
Drake,12/06/2008,46,89,Away,,-,"4,344"
Tex.-Pan American,12/07/2008,50,56,Neutral,"Des Moines, IA",-,132
Arkansas,12/10/2008,70,98,Away,,-,"13,735"
Old Dominion,12/14/2008,54,79,Away,,-,"5,655"
South Carolina,12/16/2008,43,90,Away,,-,"9,065"
Winston-Salem,12/18/2008,51,66,Home,,-,"2,354"
Duquesne,12/22/2008,79,97,Away,,-,"1,871"
Michigan,12/29/2008,57,77,Away,,-,"10,390"
Miami (FL),01/03/2009,42,76,Away,,-,"2,458"
Colgate,01/06/2009,58,68,Home,,-,"1,654"
Chicago St.,01/10/2009,96,115,Home,,-,"1,413"
Tex.-Pan American,01/14/2009,77,71,Home,,-,"1,281"
Central St. (OH),01/16/2009,74,68,Home,,-,"1,158"
Chowan,01/17/2009,70,72,Home,,-,"1,357"
Md.-East. Shore,01/21/2009,58,73,Home,,-,"1,018"
Chicago St.,01/24/2009,63,103,Away,,-,"1,534"
Savannah St.,01/31/2009,51,67,Home,,-,"1,524"
North Carolina St.,02/03/2009,59,87,Away,,-,"10,888"
Kansas St.,02/17/2009,49,95,Away,,-,"7,681"
Tex.-Pan American,02/21/2009,66,67,Away,,-,"1,281"
Longwood,02/25/2009,89,109,Away,,-,"1,244"
Longwood,02/28/2009,82,64,Home,,-,"1,205"
Savannah St.,03/02/2009,64,69,Away,,-,"1,487"
Winston-Salem,03/14/2009,63,56,Neutral,"Winston-Salem, NC",-,"3,233"
