Belmont,11/14/2008,60,78,Away,,-,"3,069"
Spring Hill,11/17/2008,72,52,Home,,-,563
Campbellsville,11/20/2008,73,54,Home,,-,512
Lipscomb,11/24/2008,57,50,Home,,-,"1,127"
Ohio St.,11/29/2008,22,59,Away,,-,"13,412"
Ga. Southern,12/06/2008,59,66,Away,,-,"2,102"
Saint Louis,12/13/2008,49,70,Away,,-,"5,986"
Louisiana Tech,12/18/2008,71,58,Home,,-,818
Chicago St.,12/20/2008,49,66,Away,,-,948
McNeese St.,12/30/2008,57,52,Away,,-,935
Davidson,01/03/2009,55,76,Away,,-,"5,223"
Furman,01/08/2009,71,60,Home,,-,565
Wofford,01/10/2009,51,60,Home,,-,705
Col. of Charleston,01/12/2009,74,81,Away,,-,"3,563"
Western Caro.,01/15/2009,76,64,Home,,-,727
Appalachian St.,01/17/2009,68,56,Home,,-,"1,033"
Elon,01/22/2009,55,51,Away,,-,"1,467"
UNC Greensboro,01/24/2009,76,61,Away,,-,784
Citadel,01/26/2009,45,70,Home,,-,"1,211"
Ga. Southern,01/29/2009,69,46,Home,,-,912
Davidson,01/31/2009,52,55,Home,,-,"5,116"
Furman,02/05/2009,57,63,Away,,-,903
Wofford,02/07/2009,61,74,Away,,-,"1,098"
Chattanooga,02/09/2009,56,66,Home,,-,"1,021"
UNC Greensboro,02/12/2009,73,60,Home,,-,740
Elon,02/14/2009,69,47,Home,,-,892
Chattanooga,02/21/2009,62,67,Away,,-,"4,273"
Western Caro.,02/26/2009,58,65,Away,,-,"1,006"
Appalachian St.,02/28/2009,72,63,Away,,-,"2,802"
Furman,03/06/2009,57,52,Neutral,"Chattanooga, TN",-,"2,412"
Citadel,03/07/2009,76,67,Neutral,"Chattanooga, TN",-,"4,560"
Chattanooga,03/08/2009,70,81,Away,,-,"5,497"
